,,,Mar,95,22,18,60697
,,,Apr,127,28,12,59384
,,,May,113,34,22,63505
,,,Jun,96,128,10 or fewer,61659
,,,Jul,108,211,20,64672
,,,Aug,118,237,22,65534
,,,Sep,107,65,22,63178
,,,Oct,94,13,25,63560
,,,Nov,84,10 or fewer,18,61285
,,,Dec,70,10 or fewer,20,64835
,65 Years or more,2023,Jan,44,11,10 or fewer,66196
,,,Feb,28,13,10 or fewer,58364
,,,Mar,28,21,10 or fewer,63797
,,,Apr,28,32,10 or fewer,61433
,,,May,32,45,10 or fewer,66714
,,,Jun,28,66,10 or fewer,64955
,,,Jul,39,165,10 or fewer,67301
,,,Aug,32,187,10 or fewer,69158
,,,Sep,35,61,10 or fewer,66743
,,,Oct,34,22,10 or fewer,68365
,,,Nov,21,17,10 or fewer,68086
,,,Dec,21,13,10 or fewer,73857
,No value,2023,Jan,10 or fewer,10 or fewer,10 or fewer,9133
,,,Feb,10 or fewer,10 or fewer,10 or fewer,9613
,,,Mar,10 or fewer,10 or fewer,10 or fewer,9229
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8648
,,,May,10 or fewer,10 or fewer,10 or fewer,8937
,,,Jun,10 or fewer,10 or fewer,10 or fewer,9027
,,,Jul,10 or fewer,10 or fewer,10 or fewer,8611
,,,Aug,10 or fewer,10 or fewer,10 or fewer,9003
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8667
,,,Oct,10 or fewer,10 or fewer,10 or fewer,8560
,,,Nov,10 or fewer,10 or fewer,10 or fewer,9099
,,,Dec,10 or fewer,10 or fewer,10 or fewer,9038
,"Total: Total includes all data under the Florida bucket, including data from rows not currently displayed.",2023,Jan,371,37,145,298272
,,,Feb,315,46,117,275769
,,,Mar,354,107,134,299376
,,,Apr,384,130,135,291217
,,,May,324,177,155,307952
,,,Jun,355,366,141,285884
,,,Jul,361,824,129,291635
,,,Aug,342,859,148,305999
,,,Sep,343,278,135,305092
,,,Oct,329,88,177,320641
,,,Nov,269,45,128,311197
,,,Dec,277,30,136,319653
Texas,Less than 15 Years,2023,Jan,10 or fewer,10 or fewer,10 or fewer,53739
,,,Feb,10 or fewer,10 or fewer,10 or fewer,48865
,,,Mar,10 or fewer,10 or fewer,10 or fewer,58457
,,,Apr,10 or fewer,10 or fewer,10 or fewer,59873
,,,May,10 or fewer,28,10 or fewer,62051
,,,Jun,10 or fewer,61,10 or fewer,47326
,,,Jul,10 or fewer,80,14,43615
,,,Aug,10 or fewer,103,10 or fewer,52770
,,,Sep,10 or fewer,39,10 or fewer,60879
,,,Oct,10 or fewer,10 or fewer,11,64795
,,,Nov,10 or fewer,10 or fewer,10 or fewer,69237
,,,Dec,10 or fewer,10 or fewer,10 or fewer,69725
,≥ 15 and < 25 Years,2023,Jan,31,10 or fewer,75,31294
,,,Feb,13,10 or fewer,63,28197
,,,Mar,27,10 or fewer,76,33179
,,,Apr,24,10 or fewer,93,32940
,,,May,28,34,78,34032
,,,Jun,29,229,69,32017
,,,Jul,30,282,96,33224
,,,Aug,28,319,70,35041
,,,Sep,21,115,66,35353
,,,Oct,27,12,67,34355
,,,Nov,25,10 or fewer,65,33036
,,,Dec,27,10 or fewer,82,33674
,≥ 25 and < 45 Years,2023,Jan,57,10 or fewer,78,64179
,,,Feb,63,10 or fewer,66,57764
,,,Mar,83,10 or fewer,77,67909
,,,Apr,65,13,74,66100
,,,May,70,61,98,70651
,,,Jun,85,508,83,70486
,,,Jul,75,627,108,71671
,,,Aug,63,698,85,73318
,,,Sep,71,227,84,69725
,,,Oct,69,15,78,68642
,,,Nov,54,10 or fewer,69,67275
,,,Dec,42,10 or fewer,85,70931
,≥ 45 and < 65 Years,2023,Jan,34,10 or fewer,27,54649
,,,Feb,16,10 or fewer,28,49744
,,,Mar,33,10 or fewer,26,56450
,,,Apr,36,16,32,54547
,,,May,26,43,30,57867
,,,Jun,26,413,29,57073
,,,Jul,34,513,27,59172
,,,Aug,26,617,34,60457
,,,Sep,36,178,24,57670
,,,Oct,29,19,37,56786
,,,Nov,33,10 or fewer,17,55025
,,,Dec,22,10 or fewer,22,59058
,65 Years or more,2023,Jan,21,10 or fewer,10 or fewer,52012
,,,Feb,14,10 or fewer,10 or fewer,47668
,,,Mar,17,10 or fewer,10 or fewer,53670
,,,Apr,12,10 or fewer,10 or fewer,51796
,,,May,17,40,10 or fewer,54509
,,,Jun,17,258,10 or fewer,54248
,,,Jul,17,304,10 or fewer,55692
,,,Aug,20,358,10 or fewer,56558
,,,Sep,15,110,15,54639
,,,Oct,16,19,10 or fewer,55618
,,,Nov,13,10 or fewer,10 or fewer,55198
,,,Dec,12,10 or fewer,10 or fewer,60935
,No value,2023,Jan,10 or fewer,10 or fewer,11,8696
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8260
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8767
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8271
,,,May,10 or fewer,10 or fewer,10 or fewer,8507
,,,Jun,10 or fewer,10 or fewer,10 or fewer,8556
,,,Jul,10 or fewer,10 or fewer,10 or fewer,8082
,,,Aug,10 or fewer,10 or fewer,10 or fewer,8447
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8404
,,,Oct,10 or fewer,10 or fewer,10 or fewer,8125
,,,Nov,10 or fewer,10 or fewer,11,8255
,,,Dec,10 or fewer,10 or fewer,10 or fewer,8857
,"Total: Total includes all data under the Texas bucket, including data from rows not currently displayed.",2023,Jan,146,10 or fewer,201,264540
,,,Feb,108,12,176,240470
,,,Mar,161,28,201,278396
,,,Apr,139,49,225,273504
,,,May,141,205,225,287595
,,,Jun,157,1469,200,269676
,,,Jul,157,1807,258,271435
,,,Aug,140,2095,215,286556
,,,Sep,145,672,205,286639
,,,Oct,143,71,210,288283
,,,Nov,132,12,174,287992
,,,Dec,104,10 or fewer,205,303152
Ohio,Less than 15 Years,2023,Jan,10 or fewer,10 or fewer,10 or fewer,34579
,,,Feb,10 or fewer,10 or fewer,10 or fewer,38031
,,,Mar,10 or fewer,10 or fewer,10 or fewer,43314
,,,Apr,10 or fewer,10 or fewer,10 or fewer,40808
,,,May,10 or fewer,10 or fewer,10 or fewer,43618
,,,Jun,10 or fewer,15,13,33190
,,,Jul,10 or fewer,18,10 or fewer,32032
,,,Aug,10 or fewer,17,10 or fewer,34779
,,,Sep,10 or fewer,10 or fewer,10 or fewer,42065
,,,Oct,10 or fewer,10 or fewer,10 or fewer,45580
,,,Nov,10 or fewer,10 or fewer,10 or fewer,47717
,,,Dec,10 or fewer,10 or fewer,10 or fewer,53803
,≥ 15 and < 25 Years,2023,Jan,21,10 or fewer,83,32816
,,,Feb,25,10 or fewer,54,30842
,,,Mar,34,10 or fewer,67,34412
,,,Apr,38,10 or fewer,79,32579
,,,May,28,13,86,34209
,,,Jun,35,19,90,31824
,,,Jul,32,58,92,33210
,,,Aug,25,38,78,34858
,,,Sep,24,12,74,36717
,,,Oct,43,10 or fewer,105,39043
,,,Nov,28,10 or fewer,68,36959
,,,Dec,19,10 or fewer,60,38008
,≥ 25 and < 45 Years,2023,Jan,253,10 or fewer,92,72907
,,,Feb,226,10 or fewer,75,67269
,,,Mar,213,10 or fewer,90,75051
,,,Apr,257,10 or fewer,90,71141
,,,May,272,27,122,75208
,,,Jun,258,45,93,73356
,,,Jul,273,100,140,77031
,,,Aug,238,69,115,77746
,,,Sep,219,31,93,76253
,,,Oct,197,10 or fewer,91,81160
,,,Nov,197,10 or fewer,98,78674
,,,Dec,159,10 or fewer,77,84619
,≥ 45 and < 65 Years,2023,Jan,113,10 or fewer,34,61764
,,,Feb,106,10 or fewer,27,56454
,,,Mar,107,10 or fewer,24,62624
,,,Apr,117,10 or fewer,21,60919
,,,May,106,10 or fewer,34,64040
,,,Jun,123,29,27,63424
,,,Jul,112,94,37,65908
,,,Aug,110,83,32,65911
,,,Sep,95,26,28,64987
,,,Oct,98,10 or fewer,34,69629
,,,Nov,78,10 or fewer,17,67927
,,,Dec,92,10 or fewer,32,72973
,65 Years or more,2023,Jan,23,10 or fewer,10 or fewer,59876
,,,Feb,19,10 or fewer,12,55192
,,,Mar,24,10 or fewer,10 or fewer,61492
,,,Apr,24,10 or fewer,10 or fewer,60456
,,,May,30,15,10 or fewer,64527
,,,Jun,24,29,14,62632
,,,Jul,24,76,10 or fewer,64586
,,,Aug,26,53,10 or fewer,65297
,,,Sep,23,28,10 or fewer,65882
,,,Oct,24,10 or fewer,10 or fewer,73077
,,,Nov,28,10 or fewer,10 or fewer,71736
,,,Dec,21,10 or fewer,13,79130
,No value,2023,Jan,10 or fewer,10 or fewer,12,6872
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6910
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7036
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6705
,,,May,10 or fewer,10 or fewer,10 or fewer,6630
,,,Jun,10 or fewer,10 or fewer,10 or fewer,7027
,,,Jul,10 or fewer,10 or fewer,10 or fewer,6127
,,,Aug,10 or fewer,10 or fewer,12,6862
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6346
,,,Oct,10 or fewer,10 or fewer,10 or fewer,7243
,,,Nov,10 or fewer,10 or fewer,10 or fewer,7565
,,,Dec,10 or fewer,10 or fewer,10 or fewer,8169
,"Total: Total includes all data under the Ohio bucket, including data from rows not currently displayed.",2023,Jan,413,10 or fewer,235,268778
,,,Feb,378,10 or fewer,180,254677
,,,Mar,381,10 or fewer,200,283884
,,,Apr,438,27,210,272584
,,,May,441,74,264,288196
,,,Jun,443,137,246,271420
,,,Jul,444,346,289,278848
,,,Aug,400,260,249,285419
,,,Sep,362,104,219,292214
,,,Oct,363,19,256,315694
,,,Nov,332,19,205,310541
,,,Dec,291,10 or fewer,196,336641
Pennsylvania,Less than 15 Years,2023,Jan,10 or fewer,10 or fewer,10 or fewer,23809
,,,Feb,10 or fewer,10 or fewer,10 or fewer,24992
,,,Mar,10 or fewer,10 or fewer,10 or fewer,27759
,,,Apr,10 or fewer,10 or fewer,10 or fewer,25370
,,,May,10 or fewer,10 or fewer,10 or fewer,26944
,,,Jun,10 or fewer,10 or fewer,10 or fewer,21364
,,,Jul,10 or fewer,22,10 or fewer,20679
,,,Aug,10 or fewer,10 or fewer,10 or fewer,19715
,,,Sep,10 or fewer,10 or fewer,10 or fewer,23112
,,,Oct,10 or fewer,10 or fewer,10 or fewer,25593
,,,Nov,10 or fewer,10 or fewer,10 or fewer,27531
,,,Dec,10 or fewer,10 or fewer,10 or fewer,31188
,≥ 15 and < 25 Years,2023,Jan,10 or fewer,10 or fewer,50,21043
,,,Feb,21,10 or fewer,42,19892
,,,Mar,15,10 or fewer,54,21684
,,,Apr,20,10 or fewer,50,20794
,,,May,16,10 or fewer,57,21619
,,,Jun,22,16,49,20283
,,,Jul,17,44,53,21486
,,,Aug,13,23,52,21584
,,,Sep,19,20,35,22206
,,,Oct,10 or fewer,10 or fewer,41,22592
,,,Nov,10 or fewer,10 or fewer,37,20984
,,,Dec,10 or fewer,10 or fewer,24,21932
,≥ 25 and < 45 Years,2023,Jan,134,10 or fewer,68,49011
,,,Feb,100,10 or fewer,61,44399
,,,Mar,106,10 or fewer,75,49287
,,,Apr,119,10 or fewer,71,46917
,,,May,120,16,82,49761
,,,Jun,120,21,85,48946
,,,Jul,122,117,79,51948
,,,Aug,113,23,64,51545
,,,Sep,111,28,56,49285
,,,Oct,97,10 or fewer,70,49902
,,,Nov,82,10 or fewer,53,47728
,,,Dec,95,10 or fewer,55,51319
,≥ 45 and < 65 Years,2023,Jan,70,10 or fewer,15,44262
,,,Feb,60,10 or fewer,16,39896
,,,Mar,58,10 or fewer,20,44150
,,,Apr,61,10 or fewer,10 or fewer,42493
,,,May,73,10 or fewer,22,45634
,,,Jun,81,29,16,44563
,,,Jul,73,103,22,46875
,,,Aug,79,30,11,47248
,,,Sep,76,27,15,44377
,,,Oct,72,10 or fewer,29,45403
,,,Nov,54,10 or fewer,23,43104
,,,Dec,52,10 or fewer,20,46513
,65 Years or more,2023,Jan,18,10 or fewer,10 or fewer,49355
,,,Feb,12,10 or fewer,10 or fewer,44404
,,,Mar,17,10 or fewer,13,48998
,,,Apr,20,10 or fewer,13,48386
,,,May,21,15,10 or fewer,50353
,,,Jun,17,25,10 or fewer,49688
,,,Jul,14,96,10 or fewer,51600
,,,Aug,19,27,10 or fewer,52241
,,,Sep,15,29,10 or fewer,50943
,,,Oct,14,10 or fewer,10 or fewer,52384
,,,Nov,13,10 or fewer,10 or fewer,51534
,,,Dec,21,10 or fewer,10 or fewer,56620
,No value,2023,Jan,10 or fewer,10 or fewer,10 or fewer,6710
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6640
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6452
,,,Apr,10 or fewer,10 or fewer,12,5914
,,,May,10 or fewer,10 or fewer,13,5957
,,,Jun,10 or fewer,10 or fewer,10 or fewer,6159
,,,Jul,10 or fewer,10 or fewer,10 or fewer,5576
,,,Aug,10 or fewer,10 or fewer,10 or fewer,6242
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5852
,,,Oct,10 or fewer,10 or fewer,10 or fewer,6090
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6254
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6796
,"Total: Total includes all data under the Pennsylvania bucket, including data from rows not currently displayed.",2023,Jan,236,10 or fewer,148,194168
,,,Feb,196,10 or fewer,132,180205
,,,Mar,199,10 or fewer,173,198309
,,,Apr,223,23,160,189848
,,,May,230,49,183,200238
,,,Jun,243,102,170,190980
,,,Jul,227,383,168,198142
,,,Aug,226,113,149,198548
,,,Sep,223,111,122,195745
,,,Oct,194,21,153,201944
,,,Nov,157,10 or fewer,128,197125
,,,Dec,173,10 or fewer,117,214348
New York,Less than 15 Years,2023,Jan,10 or fewer,10 or fewer,10 or fewer,19499
,,,Feb,10 or fewer,10 or fewer,10 or fewer,19714
,,,Mar,10 or fewer,10 or fewer,10 or fewer,22267
,,,Apr,10 or fewer,10 or fewer,10 or fewer,20739
,,,May,10 or fewer,10 or fewer,10 or fewer,22732
,,,Jun,10 or fewer,10 or fewer,10 or fewer,19727
,,,Jul,10 or fewer,15,10 or fewer,18910
,,,Aug,10 or fewer,10 or fewer,10 or fewer,16957
,,,Sep,10 or fewer,10 or fewer,10 or fewer,19276
,,,Oct,10 or fewer,10 or fewer,10 or fewer,21364
,,,Nov,10 or fewer,10 or fewer,10 or fewer,22817
,,,Dec,10 or fewer,10 or fewer,10 or fewer,27521
,≥ 15 and < 25 Years,2023,Jan,10 or fewer,10 or fewer,13,18083
,,,Feb,10 or fewer,10 or fewer,14,16981
,,,Mar,12,10 or fewer,19,19412
,,,Apr,14,10 or fewer,13,19020
,,,May,19,10 or fewer,25,19687
,,,Jun,12,16,21,18198
,,,Jul,10 or fewer,35,33,19478
,,,Aug,12,11,21,19110
,,,Sep,11,14,12,20523
,,,Oct,10 or fewer,10 or fewer,12,20787
,,,Nov,10 or fewer,10 or fewer,13,18990
,,,Dec,10 or fewer,10 or fewer,16,19815
,≥ 25 and < 45 Years,2023,Jan,96,10 or fewer,22,42051
,,,Feb,79,10 or fewer,27,38457
,,,Mar,105,10 or fewer,27,43401
,,,Apr,109,10 or fewer,20,42374
,,,May,130,10 or fewer,43,45442
,,,Jun,112,25,28,45286
,,,Jul,99,61,43,48182
,,,Aug,108,20,41,47196
,,,Sep,94,25,23,44689
,,,Oct,111,10 or fewer,25,45447
,,,Nov,92,10 or fewer,28,42947
,,,Dec,98,10 or fewer,31,46878
,≥ 45 and < 65 Years,2023,Jan,61,10 or fewer,10 or fewer,36984
,,,Feb,64,10 or fewer,10 or fewer,32903
,,,Mar,80,10 or fewer,10 or fewer,37120
,,,Apr,82,18,10 or fewer,36931
,,,May,85,12,10 or fewer,39570
,,,Jun,83,14,10 or fewer,39759
,,,Jul,70,72,14,41897
,,,Aug,88,12,12,41136
,,,Sep,63,22,10 or fewer,38936
,,,Oct,71,10 or fewer,10 or fewer,39304
,,,Nov,63,10 or fewer,11,37440
,,,Dec,67,10 or fewer,10 or fewer,40978
,65 Years or more,2023,Jan,19,10 or fewer,10 or fewer,38482
,,,Feb,20,10 or fewer,10 or fewer,34563
,,,Mar,10 or fewer,10 or fewer,10 or fewer,38905
,,,Apr,16,12,10 or fewer,39000
,,,May,24,14,10 or fewer,41133
,,,Jun,19,20,10 or fewer,41263
,,,Jul,25,58,10 or fewer,42934
,,,Aug,13,17,10 or fewer,43259
,,,Sep,14,25,10 or fewer,41077
,,,Oct,25,10 or fewer,10 or fewer,42611
,,,Nov,15,10 or fewer,10 or fewer,41040
,,,Dec,16,10 or fewer,10 or fewer,44962
,No value,2023,Jan,10 or fewer,10 or fewer,10 or fewer,6311
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6242
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6036
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5853
,,,May,10 or fewer,10 or fewer,10 or fewer,5969
,,,Jun,10 or fewer,10 or fewer,10 or fewer,6044
,,,Jul,10 or fewer,10 or fewer,10 or fewer,5530
,,,Aug,10 or fewer,10 or fewer,11,5899
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5691
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5837
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6007
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6315
,"Total: Total includes all data under the New York bucket, including data from rows not currently displayed.",2023,Jan,185,11,48,161395
,,,Feb,170,12,47,148850
,,,Mar,205,10 or fewer,60,167119
,,,Apr,222,49,50,163900
,,,May,260,46,81,174511
,,,Jun,226,77,61,170259
,,,Jul,202,241,93,176914
,,,Aug,222,67,87,173544
,,,Sep,182,90,50,170180
,,,Oct,216,12,43,175329
,,,Nov,179,10 or fewer,54,169221
,,,Dec,190,12,60,186450
North Carolina,Less than 15 Years,2023,Jan,10 or fewer,10 or fewer,10 or fewer,23442
,,,Feb,10 or fewer,10 or fewer,10 or fewer,24609
,,,Mar,10 or fewer,10 or fewer,10 or fewer,28359
,,,Apr,10 or fewer,10 or fewer,10 or fewer,25287
,,,May,10 or fewer,10 or fewer,10 or fewer,26952
,,,Jun,10 or fewer,10 or fewer,10 or fewer,21667
,,,Jul,10 or fewer,20,10 or fewer,19932
,,,Aug,10 or fewer,21,10 or fewer,20049
,,,Sep,10 or fewer,10 or fewer,10 or fewer,24944
,,,Oct,10 or fewer,10 or fewer,10 or fewer,27456
,,,Nov,10 or fewer,10 or fewer,10 or fewer,30914
,,,Dec,10 or fewer,10 or fewer,10 or fewer,37451
,≥ 15 and < 25 Years,2023,Jan,31,10 or fewer,53,19281
,,,Feb,28,10 or fewer,51,17948
,,,Mar,24,10 or fewer,49,19731
,,,Apr,30,10 or fewer,65,18903
,,,May,30,11,60,19774
,,,Jun,33,22,76,18558
,,,Jul,39,69,79,19476
,,,Aug,29,67,65,19959
,,,Sep,37,26,52,20852
,,,Oct,23,10 or fewer,72,20965
,,,Nov,25,10 or fewer,66,20123
,,,Dec,22,10 or fewer,58,21495
,≥ 25 and < 45 Years,2023,Jan,137,10 or fewer,63,42871
,,,Feb,120,10 or fewer,45,38703
,,,Mar,141,10 or fewer,69,43102
,,,Apr,153,11,60,41843
,,,May,167,13,68,43703
,,,Jun,163,42,60,43112
,,,Jul,157,161,81,45210
,,,Aug,165,102,68,45563
,,,Sep,146,52,74,44000
,,,Oct,139,10 or fewer,77,44268
,,,Nov,106,10 or fewer,75,43652
,,,Dec,94,10 or fewer,76,48827
,≥ 45 and < 65 Years,2023,Jan,63,10 or fewer,17,37217
,,,Feb,70,10 or fewer,17,33267
,,,Mar,58,10 or fewer,20,36576
,,,Apr,75,10 or fewer,26,36007
,,,May,70,13,19,37870
,,,Jun,80,40,18,37472
,,,Jul,78,161,23,38963
,,,Aug,69,90,30,39326
,,,Sep,65,46,16,38233
,,,Oct,92,10 or fewer,24,38186
,,,Nov,57,10 or fewer,20,36787
,,,Dec,57,10 or fewer,24,41368
,65 Years or more,2023,Jan,22,10 or fewer,10 or fewer,37639
,,,Feb,19,10 or fewer,10 or fewer,33322
,,,Mar,15,10 or fewer,10 or fewer,36938
,,,Apr,24,10 or fewer,10 or fewer,36129
,,,May,16,12,10 or fewer,37677
,,,Jun,16,38,10 or fewer,37973
,,,Jul,13,103,10 or fewer,39166
,,,Aug,22,66,10 or fewer,39606
,,,Sep,16,22,10 or fewer,38898
,,,Oct,14,11,10 or fewer,39971
,,,Nov,12,10 or fewer,10 or fewer,39510
,,,Dec,16,10 or fewer,10 or fewer,44151
,No value,2023,Jan,10 or fewer,10 or fewer,10 or fewer,5353
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5433
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5229
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4907
,,,May,10 or fewer,10 or fewer,10 or fewer,5087
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4949
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4720
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5032
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4962
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5131
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5241
,,,Dec,10 or fewer,10 or fewer,10 or fewer,5423
,"Total: Total includes all data under the North Carolina bucket, including data from rows not currently displayed.",2023,Jan,255,10 or fewer,152,165780
,,,Feb,237,11,129,153267
,,,Mar,240,10 or fewer,151,169918
,,,Apr,288,36,164,163055
,,,May,285,53,163,171047
,,,Jun,295,148,167,163713
,,,Jul,291,517,198,167451
,,,Aug,287,346,184,169515
,,,Sep,265,154,157,171860
,,,Oct,271,25,190,175959
,,,Nov,201,10 or fewer,176,176210
,,,Dec,194,10 or fewer,173,198685
Virginia,Less than 15 Years,2023,Jan,10 or fewer,10 or fewer,10 or fewer,21047
,,,Feb,10 or fewer,10 or fewer,10 or fewer,21965
,,,Mar,10 or fewer,10 or fewer,10 or fewer,25334
,,,Apr,10 or fewer,10 or fewer,10 or fewer,23071
,,,May,10 or fewer,10 or fewer,10 or fewer,25545
,,,Jun,10 or fewer,10 or fewer,10 or fewer,20876
,,,Jul,10 or fewer,29,10 or fewer,18466
,,,Aug,10 or fewer,19,10 or fewer,19171
,,,Sep,10 or fewer,10 or fewer,10 or fewer,23070
,,,Oct,10 or fewer,10 or fewer,10 or fewer,26797
,,,Nov,10 or fewer,10 or fewer,10 or fewer,27693
,,,Dec,10 or fewer,10 or fewer,10 or fewer,30208
,≥ 15 and < 25 Years,2023,Jan,25,10 or fewer,35,18131
,,,Feb,24,10 or fewer,31,16592
,,,Mar,21,10 or fewer,35,18364
,,,Apr,25,10 or fewer,37,17799
,,,May,20,10 or fewer,39,18577
,,,Jun,15,24,50,17601
,,,Jul,25,71,41,18243
,,,Aug,28,46,39,18924
,,,Sep,26,14,29,19618
,,,Oct,21,10 or fewer,25,19929
,,,Nov,24,10 or fewer,26,19414
,,,Dec,20,10 or fewer,29,20433
,≥ 25 and < 45 Years,2023,Jan,83,10 or fewer,44,41566
,,,Feb,105,10 or fewer,44,38181
,,,Mar,95,10 or fewer,42,41737
,,,Apr,108,10 or fewer,46,40056
,,,May,114,17,41,42857
,,,Jun,107,45,61,42707
,,,Jul,108,194,52,44578
,,,Aug,92,82,32,44562
,,,Sep,97,51,34,43173
,,,Oct,102,10 or fewer,39,43481
,,,Nov,80,10 or fewer,27,43326
,,,Dec,70,10 or fewer,35,47814
,≥ 45 and < 65 Years,2023,Jan,83,10 or fewer,15,36017
,,,Feb,84,10 or fewer,13,32113
,,,Mar,81,10 or fewer,13,34953
,,,Apr,90,11,14,33989
,,,May,90,10 or fewer,10 or fewer,36220
,,,Jun,84,35,12,35955
,,,Jul,73,156,13,37380
,,,Aug,94,64,13,37930
,,,Sep,74,52,13,36508
,,,Oct,75,10 or fewer,13,36652
,,,Nov,69,10 or fewer,14,37119
,,,Dec,53,10 or fewer,18,41311
,65 Years or more,2023,Jan,31,10 or fewer,10 or fewer,35852
,,,Feb,25,10 or fewer,10 or fewer,32230
,,,Mar,15,10 or fewer,10 or fewer,35444
,,,Apr,28,15,10 or fewer,34686
,,,May,30,10 or fewer,10 or fewer,36984
,,,Jun,27,28,10 or fewer,37151
,,,Jul,29,104,10 or fewer,38217
,,,Aug,27,51,10 or fewer,38638
,,,Sep,20,43,10 or fewer,37449
,,,Oct,20,10 or fewer,10 or fewer,38912
,,,Nov,18,10 or fewer,10 or fewer,39905
,,,Dec,11,10 or fewer,10 or fewer,44474
,No value,2023,Jan,10 or fewer,10 or fewer,10 or fewer,4003
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4138
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4092
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3593
,,,May,10 or fewer,10 or fewer,10 or fewer,3829
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3907
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3656
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4028
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3813
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3836
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4087
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4368
