,,,Nov,10 or fewer,10 or fewer,10 or fewer,43749
,,,Dec,10 or fewer,10 or fewer,10 or fewer,48601
,≥ 15 and < 25 Years,2024,Jan,22,10 or fewer,58,37876
,,,Feb,29,10 or fewer,58,37651
,,,Mar,30,10 or fewer,51,37585
,,,Apr,19,10 or fewer,64,37024
,,,May,17,32,80,38455
,,,Jun,16,99,85,36521
,,,Jul,23,55,64,38124
,,,Aug,16,61,74,38707
,,,Sep,12,16,73,40771
,,,Oct,10 or fewer,10 or fewer,82,41422
,,,Nov,10 or fewer,10 or fewer,66,38952
,,,Dec,10 or fewer,10 or fewer,63,40130
,≥ 25 and < 45 Years,2024,Jan,182,10 or fewer,79,84045
,,,Feb,136,10 or fewer,92,81441
,,,Mar,142,10 or fewer,102,83083
,,,Apr,164,14,107,80059
,,,May,169,50,104,84690
,,,Jun,168,201,155,82383
,,,Jul,168,95,112,86918
,,,Aug,161,107,112,86035
,,,Sep,138,29,136,84571
,,,Oct,138,10 or fewer,104,84717
,,,Nov,109,10 or fewer,107,81576
,,,Dec,88,10 or fewer,93,86266
,≥ 45 and < 65 Years,2024,Jan,81,10 or fewer,33,71163
,,,Feb,66,10 or fewer,27,68201
,,,Mar,75,10 or fewer,30,70643
,,,Apr,69,10 or fewer,37,69393
,,,May,97,49,45,73680
,,,Jun,73,172,38,71438
,,,Jul,101,91,33,74969
,,,Aug,90,124,37,74661
,,,Sep,56,25,37,72417
,,,Oct,80,14,33,71649
,,,Nov,77,10 or fewer,20,68145
,,,Dec,56,10 or fewer,47,72909
,65 Years or more,2024,Jan,22,10 or fewer,10 or fewer,75469
,,,Feb,23,10 or fewer,10 or fewer,71306
,,,Mar,31,10 or fewer,10 or fewer,74399
,,,Apr,15,14,11,74287
,,,May,20,66,16,78652
,,,Jun,24,152,10 or fewer,76877
,,,Jul,23,113,10 or fewer,79876
,,,Aug,17,111,13,79804
,,,Sep,31,48,12,77772
,,,Oct,22,29,10 or fewer,77594
,,,Nov,18,25,13,74440
,,,Dec,20,25,10 or fewer,82514
,No value,2024,Jan,10 or fewer,10 or fewer,14,8233
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8287
,,,Mar,10 or fewer,10 or fewer,14,7773
,,,Apr,10 or fewer,10 or fewer,10 or fewer,7709
,,,May,10 or fewer,10 or fewer,10 or fewer,7863
,,,Jun,10 or fewer,10 or fewer,10 or fewer,7347
,,,Jul,10 or fewer,10 or fewer,10 or fewer,7352
,,,Aug,10 or fewer,10 or fewer,12,7648
,,,Sep,10 or fewer,10 or fewer,10 or fewer,7306
,,,Oct,10 or fewer,10 or fewer,10 or fewer,7989
,,,Nov,10 or fewer,10 or fewer,10 or fewer,7612
,,,Dec,10 or fewer,10 or fewer,10 or fewer,7285
,"Total: Total includes all data under the Ohio bucket, including data from rows not currently displayed.",2024,Jan,313,16,200,322258
,,,Feb,255,12,194,318998
,,,Mar,283,19,210,321633
,,,Apr,269,47,231,312582
,,,May,308,208,254,329367
,,,Jun,282,652,302,308918
,,,Jul,318,373,238,321125
,,,Aug,288,433,253,323177
,,,Sep,237,129,267,325375
,,,Oct,250,61,236,328471
,,,Nov,213,42,222,314438
,,,Dec,175,36,219,337668
Pennsylvania,Less than 15 Years,2024,Jan,10 or fewer,10 or fewer,10 or fewer,24202
,,,Feb,10 or fewer,10 or fewer,10 or fewer,26330
,,,Mar,10 or fewer,10 or fewer,10 or fewer,27798
,,,Apr,10 or fewer,10 or fewer,10 or fewer,25887
,,,May,10 or fewer,10 or fewer,10 or fewer,25863
,,,Jun,10 or fewer,25,10 or fewer,21288
,,,Jul,10 or fewer,17,10 or fewer,19627
,,,Aug,10 or fewer,10 or fewer,10 or fewer,19383
,,,Sep,10 or fewer,10 or fewer,10 or fewer,24260
,,,Oct,10 or fewer,10 or fewer,10 or fewer,26358
,,,Nov,10 or fewer,10 or fewer,10 or fewer,25595
,,,Dec,10 or fewer,10 or fewer,10 or fewer,29110
,≥ 15 and < 25 Years,2024,Jan,10 or fewer,10 or fewer,27,21411
,,,Feb,16,10 or fewer,23,20882
,,,Mar,10 or fewer,10 or fewer,34,21629
,,,Apr,10 or fewer,10 or fewer,25,21925
,,,May,14,10 or fewer,37,22484
,,,Jun,10 or fewer,55,45,20989
,,,Jul,11,46,46,21701
,,,Aug,12,29,27,21238
,,,Sep,10 or fewer,10 or fewer,30,22587
,,,Oct,10 or fewer,10 or fewer,34,23061
,,,Nov,10 or fewer,10 or fewer,25,21510
,,,Dec,10 or fewer,10 or fewer,34,22438
,≥ 25 and < 45 Years,2024,Jan,79,10 or fewer,60,50746
,,,Feb,75,10 or fewer,46,48296
,,,Mar,82,10 or fewer,46,50878
,,,Apr,98,10 or fewer,51,49663
,,,May,130,27,58,52090
,,,Jun,147,112,51,50908
,,,Jul,165,116,68,53255
,,,Aug,127,35,55,52413
,,,Sep,145,10 or fewer,52,51117
,,,Oct,124,10 or fewer,54,52038
,,,Nov,125,10 or fewer,55,49177
,,,Dec,114,10 or fewer,48,51729
,≥ 45 and < 65 Years,2024,Jan,50,10 or fewer,11,46153
,,,Feb,56,10 or fewer,16,43292
,,,Mar,35,10 or fewer,11,44966
,,,Apr,68,10 or fewer,10 or fewer,44960
,,,May,76,20,20,46720
,,,Jun,85,85,20,45612
,,,Jul,89,113,17,48340
,,,Aug,79,40,12,47536
,,,Sep,93,10 or fewer,24,45505
,,,Oct,106,10 or fewer,21,46043
,,,Nov,55,10 or fewer,15,43388
,,,Dec,57,10 or fewer,22,46148
,65 Years or more,2024,Jan,14,10 or fewer,10 or fewer,53995
,,,Feb,15,10 or fewer,10 or fewer,50224
,,,Mar,16,10 or fewer,12,53015
,,,Apr,11,19,10 or fewer,52233
,,,May,12,34,10 or fewer,55431
,,,Jun,25,109,11,53957
,,,Jul,30,119,13,55512
,,,Aug,21,42,11,54996
,,,Sep,19,22,10 or fewer,53161
,,,Oct,17,15,10 or fewer,54819
,,,Nov,21,10 or fewer,11,52188
,,,Dec,15,10 or fewer,13,58325
,No value,2024,Jan,10 or fewer,10 or fewer,10 or fewer,7288
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6926
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6639
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6457
,,,May,10 or fewer,10 or fewer,10 or fewer,6351
,,,Jun,10 or fewer,10 or fewer,10 or fewer,6204
,,,Jul,10 or fewer,10 or fewer,10 or fewer,6189
,,,Aug,10 or fewer,10 or fewer,10 or fewer,6283
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5876
,,,Oct,10 or fewer,10 or fewer,10 or fewer,6522
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6374
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6217
,"Total: Total includes all data under the Pennsylvania bucket, including data from rows not currently displayed.",2024,Jan,153,10 or fewer,117,203775
,,,Feb,163,10 or fewer,99,195934
,,,Mar,139,17,110,204901
,,,Apr,187,40,100,201113
,,,May,235,97,127,208928
,,,Jun,270,387,138,198940
,,,Jul,296,411,154,204596
,,,Aug,242,154,113,201825
,,,Sep,265,42,117,202486
,,,Oct,254,23,127,208813
,,,Nov,204,18,111,198211
,,,Dec,193,12,124,213947
New York,Less than 15 Years,2024,Jan,10 or fewer,10 or fewer,10 or fewer,21710
,,,Feb,10 or fewer,10 or fewer,10 or fewer,20727
,,,Mar,10 or fewer,10 or fewer,10 or fewer,22816
,,,Apr,10 or fewer,10 or fewer,10 or fewer,21240
,,,May,10 or fewer,10 or fewer,10 or fewer,22363
,,,Jun,10 or fewer,36,10 or fewer,20324
,,,Jul,10 or fewer,15,10 or fewer,19425
,,,Aug,10 or fewer,10 or fewer,10 or fewer,18398
,,,Sep,10 or fewer,10 or fewer,10 or fewer,21281
,,,Oct,10 or fewer,10 or fewer,10 or fewer,22636
,,,Nov,10 or fewer,10 or fewer,10 or fewer,23322
,,,Dec,10 or fewer,10 or fewer,10 or fewer,26636
,≥ 15 and < 25 Years,2024,Jan,10 or fewer,10 or fewer,17,19344
,,,Feb,10 or fewer,10 or fewer,11,18446
,,,Mar,11,10 or fewer,16,19623
,,,Apr,10 or fewer,10 or fewer,10 or fewer,19727
,,,May,12,14,27,20301
,,,Jun,10 or fewer,38,30,19012
,,,Jul,12,44,24,20013
,,,Aug,10 or fewer,12,21,19869
,,,Sep,10 or fewer,10 or fewer,27,21325
,,,Oct,10 or fewer,10 or fewer,19,21478
,,,Nov,10 or fewer,10 or fewer,11,20631
,,,Dec,10 or fewer,10 or fewer,14,20678
,≥ 25 and < 45 Years,2024,Jan,92,10 or fewer,28,45757
,,,Feb,80,10 or fewer,20,42527
,,,Mar,85,10 or fewer,24,45577
,,,Apr,69,10 or fewer,21,45094
,,,May,74,20,37,47130
,,,Jun,81,69,30,46901
,,,Jul,66,64,36,49535
,,,Aug,65,20,25,48855
,,,Sep,63,10 or fewer,32,46336
,,,Oct,62,10 or fewer,26,46718
,,,Nov,66,10 or fewer,27,45695
,,,Dec,49,10 or fewer,23,48109
,≥ 45 and < 65 Years,2024,Jan,52,10 or fewer,10 or fewer,39674
,,,Feb,55,10 or fewer,10 or fewer,37331
,,,Mar,49,10 or fewer,10 or fewer,39145
,,,Apr,47,10 or fewer,13,38932
,,,May,66,28,10 or fewer,41073
,,,Jun,63,76,10 or fewer,40608
,,,Jul,66,64,10 or fewer,43127
,,,Aug,69,43,10 or fewer,42320
,,,Sep,51,10 or fewer,10 or fewer,40198
,,,Oct,41,10 or fewer,10 or fewer,40441
,,,Nov,62,10 or fewer,10 or fewer,39489
,,,Dec,50,10 or fewer,10 or fewer,41815
,65 Years or more,2024,Jan,12,10 or fewer,10 or fewer,42990
,,,Feb,16,10 or fewer,10 or fewer,40024
,,,Mar,13,10 or fewer,10 or fewer,42519
,,,Apr,21,10 or fewer,10 or fewer,42693
,,,May,14,22,10 or fewer,45397
,,,Jun,18,73,10 or fewer,44686
,,,Jul,19,69,10 or fewer,47214
,,,Aug,15,40,10 or fewer,46790
,,,Sep,10 or fewer,17,10 or fewer,44686
,,,Oct,12,14,10 or fewer,45863
,,,Nov,13,11,10 or fewer,45368
,,,Dec,10 or fewer,10 or fewer,10 or fewer,49059
,No value,2024,Jan,10 or fewer,10 or fewer,10 or fewer,6724
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6288
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6135
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6706
,,,May,10 or fewer,10 or fewer,10 or fewer,6481
,,,Jun,10 or fewer,10 or fewer,10 or fewer,6223
,,,Jul,10 or fewer,10 or fewer,10 or fewer,6551
,,,Aug,10 or fewer,10 or fewer,10 or fewer,6561
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6369
,,,Oct,10 or fewer,10 or fewer,10 or fewer,6841
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6579
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6580
,"Total: Total includes all data under the New York bucket, including data from rows not currently displayed.",2024,Jan,162,12,57,176180
,,,Feb,156,10 or fewer,41,165326
,,,Mar,158,16,50,175791
,,,Apr,145,25,47,174377
,,,May,166,88,75,182720
,,,Jun,167,292,74,177739
,,,Jul,164,256,74,185835
,,,Aug,155,123,59,182772
,,,Sep,129,35,78,180177
,,,Oct,119,22,58,183957
,,,Nov,148,31,48,181056
,,,Dec,113,21,50,192856
North Carolina,Less than 15 Years,2024,Jan,10 or fewer,10 or fewer,10 or fewer,24820
,,,Feb,10 or fewer,10 or fewer,10 or fewer,26718
,,,Mar,10 or fewer,10 or fewer,10 or fewer,27735
,,,Apr,10 or fewer,10 or fewer,10 or fewer,25498
,,,May,10 or fewer,11,10 or fewer,26543
,,,Jun,10 or fewer,24,10 or fewer,21813
,,,Jul,10 or fewer,28,10 or fewer,20131
,,,Aug,10 or fewer,12,10 or fewer,21107
,,,Sep,10 or fewer,10 or fewer,10 or fewer,26202
,,,Oct,10 or fewer,10 or fewer,10 or fewer,27862
,,,Nov,10 or fewer,10 or fewer,10 or fewer,28246
,,,Dec,10 or fewer,10 or fewer,10 or fewer,32126
,≥ 15 and < 25 Years,2024,Jan,22,10 or fewer,37,20019
,,,Feb,25,10 or fewer,57,19638
,,,Mar,22,10 or fewer,52,20456
,,,Apr,24,17,64,20732
,,,May,12,14,62,21985
,,,Jun,20,63,70,20832
,,,Jul,20,94,61,21067
,,,Aug,18,51,52,21906
,,,Sep,24,12,67,22768
,,,Oct,25,10 or fewer,69,23300
,,,Nov,10 or fewer,10 or fewer,61,22044
,,,Dec,10 or fewer,10 or fewer,49,22417
,≥ 25 and < 45 Years,2024,Jan,102,10 or fewer,57,46092
,,,Feb,95,10 or fewer,63,42764
,,,Mar,98,10 or fewer,73,44735
,,,Apr,105,10 or fewer,68,44255
,,,May,121,33,96,48743
,,,Jun,96,138,77,47731
,,,Jul,93,183,80,50618
,,,Aug,91,109,76,49828
,,,Sep,91,14,76,48649
,,,Oct,82,10 or fewer,88,48686
,,,Nov,78,10 or fewer,67,47538
,,,Dec,79,10 or fewer,70,49787
,≥ 45 and < 65 Years,2024,Jan,45,10 or fewer,15,39895
,,,Feb,50,10 or fewer,22,37155
,,,Mar,49,10 or fewer,19,39364
,,,Apr,43,10 or fewer,22,38790
,,,May,47,21,26,42673
,,,Jun,33,99,24,42135
,,,Jul,47,152,38,43936
,,,Aug,49,80,27,43971
,,,Sep,37,14,21,42031
,,,Oct,47,10 or fewer,29,42155
,,,Nov,40,10 or fewer,22,40377
,,,Dec,44,10 or fewer,24,42904
,65 Years or more,2024,Jan,26,10 or fewer,10 or fewer,42468
,,,Feb,16,10 or fewer,10 or fewer,39592
,,,Mar,18,10 or fewer,10 or fewer,41710
,,,Apr,17,10 or fewer,10 or fewer,41652
,,,May,12,46,11,45388
,,,Jun,24,81,10 or fewer,44421
,,,Jul,17,122,10 or fewer,46540
,,,Aug,13,82,15,47244
,,,Sep,18,19,10 or fewer,45194
,,,Oct,14,17,10 or fewer,45983
,,,Nov,15,10 or fewer,10 or fewer,43725
,,,Dec,14,10 or fewer,10 or fewer,48117
,No value,2024,Jan,10 or fewer,10 or fewer,10 or fewer,6079
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5750
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5355
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5309
,,,May,10 or fewer,10 or fewer,10 or fewer,5549
,,,Jun,10 or fewer,10 or fewer,10 or fewer,5537
,,,Jul,10 or fewer,10 or fewer,10 or fewer,5469
,,,Aug,10 or fewer,10 or fewer,15,5622
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5568
,,,Oct,10 or fewer,10 or fewer,10 or fewer,6072
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5562
,,,Dec,10 or fewer,10 or fewer,10 or fewer,5311
,"Total: Total includes all data under the North Carolina bucket, including data from rows not currently displayed.",2024,Jan,200,10 or fewer,125,179347
,,,Feb,187,10 or fewer,158,171601
,,,Mar,192,18,162,179337
,,,Apr,191,46,172,176224
,,,May,193,125,206,190854
,,,Jun,174,405,193,182455
,,,Jul,179,579,198,187740
,,,Aug,171,336,191,189652
,,,Sep,170,64,180,190396
,,,Oct,170,36,203,194034
,,,Nov,146,22,168,187477
,,,Dec,147,11,156,200638
Virginia,Less than 15 Years,2024,Jan,10 or fewer,10 or fewer,10 or fewer,23202
,,,Feb,10 or fewer,10 or fewer,10 or fewer,26354
,,,Mar,10 or fewer,10 or fewer,10 or fewer,27097
,,,Apr,10 or fewer,10 or fewer,10 or fewer,24318
,,,May,10 or fewer,10 or fewer,10 or fewer,24646
,,,Jun,10 or fewer,32,10 or fewer,20183
,,,Jul,10 or fewer,21,10 or fewer,18572
,,,Aug,10 or fewer,13,10 or fewer,20024
,,,Sep,10 or fewer,10 or fewer,10 or fewer,23818
,,,Oct,10 or fewer,10 or fewer,10 or fewer,26703
,,,Nov,10 or fewer,10 or fewer,10 or fewer,27060
,,,Dec,10 or fewer,10 or fewer,10 or fewer,29241
,≥ 15 and < 25 Years,2024,Jan,11,10 or fewer,31,19813
,,,Feb,10 or fewer,10 or fewer,17,19407
,,,Mar,16,10 or fewer,16,19943
,,,Apr,12,10 or fewer,27,19811
,,,May,10 or fewer,20,25,20216
,,,Jun,10 or fewer,51,26,18947
,,,Jul,13,71,20,19470
,,,Aug,15,45,31,19967
,,,Sep,10 or fewer,10 or fewer,15,20764
,,,Oct,10 or fewer,10 or fewer,32,21527
,,,Nov,10 or fewer,10 or fewer,23,20405
,,,Dec,11,10 or fewer,31,20753
,≥ 25 and < 45 Years,2024,Jan,61,10 or fewer,32,46808
,,,Feb,61,10 or fewer,23,43969
,,,Mar,79,10 or fewer,26,46094
,,,Apr,63,15,36,44335
,,,May,69,39,44,47117
,,,Jun,61,136,42,45238
,,,Jul,66,204,41,47548
,,,Aug,65,74,37,47000
,,,Sep,62,10 or fewer,38,46038
,,,Oct,52,10 or fewer,26,46898
,,,Nov,50,10 or fewer,41,45105
,,,Dec,54,10 or fewer,43,47832
,≥ 45 and < 65 Years,2024,Jan,52,10 or fewer,12,39897
,,,Feb,58,10 or fewer,10 or fewer,36806
,,,Mar,38,10 or fewer,10 or fewer,38513
,,,Apr,55,10 or fewer,12,37814
,,,May,58,21,11,39488
,,,Jun,54,99,11,38969
,,,Jul,53,167,10 or fewer,40030
,,,Aug,54,69,14,39848
,,,Sep,36,10 or fewer,11,38240
,,,Oct,47,10 or fewer,10 or fewer,38539
,,,Nov,58,10 or fewer,10 or fewer,36766
,,,Dec,38,10 or fewer,10 or fewer,39508
,65 Years or more,2024,Jan,11,10 or fewer,10 or fewer,42160
,,,Feb,18,10 or fewer,10 or fewer,38997
,,,Mar,19,12,10 or fewer,40948
,,,Apr,16,10 or fewer,10 or fewer,40798
,,,May,15,30,10 or fewer,42446
,,,Jun,18,88,10 or fewer,41861
,,,Jul,20,139,10 or fewer,42872
,,,Aug,15,66,10 or fewer,43613
,,,Sep,17,19,10 or fewer,41747
,,,Oct,18,10 or fewer,10 or fewer,42473
,,,Nov,15,14,10 or fewer,40399
,,,Dec,14,13,10 or fewer,44726
,No value,2024,Jan,10 or fewer,10 or fewer,10 or fewer,4562
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4397
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4279
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4285
,,,May,10 or fewer,10 or fewer,10 or fewer,4233
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4103
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4233
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4069
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4161
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4394
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4048
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4073
,"Total: Total includes all data under the Virginia bucket, including data from rows not currently displayed.",2024,Jan,137,10 or fewer,89,176419
