Session Title,DM in ICD10  by State Age 2021,,,
,South Carolina,5.34%,8.01%,246137
,Kentucky,5.28%,7.97%,268528
,Oklahoma,5.21%,8.44%,87439
,Missouri,4.87%,7.85%,82897
,Mississippi,5.57%,8.58%,163484
,Delaware,5.28%,7.56%,32258
,North Carolina,4.93%,7.55%,591979
,Kansas,4.61%,7.35%,77400
,Michigan,4.48%,6.65%,456262
,Virginia,4.33%,6.93%,450403
,Guam,-,-,55
,Puerto Rico,-,7.79%,385
,Alabama,4.13%,8.44%,46714
,Illinois,4.86%,7.20%,553805
,Wyoming,4.55%,6.92%,13310
,Maine,3.91%,5.43%,73232
,Rhode Island,3.87%,6.68%,55547
,Nebraska,4.51%,7.10%,69444
,Minnesota,4.03%,5.82%,305084
,Idaho,4.07%,6.04%,82747
,Louisiana,4.06%,7.25%,220854
,Maryland,3.52%,6.21%,212103
,New York,3.61%,5.89%,567898
,Wisconsin,4.40%,6.11%,343884
,Georgia,4.75%,7.86%,220617
,Pennsylvania,3.24%,5.89%,773272
,New Mexico,4.39%,8.93%,22282
,Tennessee,4.03%,7.81%,103655
,Arkansas,4.75%,8.91%,99458
,New Hampshire,3.54%,5.32%,51569
,Arizona,3.98%,6.23%,102990
,Iowa,4.18%,6.37%,173484
,Massachusetts,3.06%,5.45%,285886
,New Jersey,2.92%,5.36%,237677
,North Dakota,3.96%,6.04%,66377
,South Dakota,3.54%,4.83%,49079
,Alaska,3.94%,5.69%,1319
,Hawaii,3.29%,6.01%,74009
,Washington,3.52%,5.39%,153822
,Montana,3.01%,4.04%,27350
,Texas,3.78%,7.90%,1095786
,Vermont,2.45%,4.42%,41118
,Oregon,2.90%,4.78%,282445
,Connecticut,2.53%,5.81%,276357
,Florida,2.76%,6.69%,395588
,Colorado,2.74%,4.68%,288048
,Utah,3.35%,5.77%,79107
,California,2.70%,5.93%,762703
,Nevada,1.88%,4.28%,111429
,Armed Forces Pacific,-,-,132
,Armed Forces Africa,-,-,262
,District of Columbia,1.03%,2.78%,14309
,None of the above,2.90%,5.64%,179696
,Total,3.97%,6.72%,12169479
≥ 45 and < 55 Years,Marshall Islands,-,-,10 or fewer
,Federated States of Micronesia,-,-,10 or fewer
,"American Samoa, South Pacific",-,-,25
,Northern Mariana Islands,-,-,12
,Virgin Islands,7.71%,11.56%,597
,West Virginia,11.68%,17.84%,89159
,Indiana,11.61%,16.35%,290242
,Ohio,10.40%,15.02%,898950
,South Carolina,10.65%,15.33%,274030
,Kentucky,10.72%,15.50%,290935
,Oklahoma,10.52%,16.26%,92482
,Missouri,9.63%,15.06%,87733
,Mississippi,10.38%,15.95%,182804
,Delaware,11.28%,14.79%,35325
,North Carolina,9.96%,14.56%,661904
,Kansas,8.77%,13.50%,76792
,Michigan,9.34%,13.35%,487310
,Virginia,8.69%,13.28%,489536
,Guam,-,-,71
,Puerto Rico,6.98%,18.30%,530
,Alabama,7.84%,15.24%,59396
,Illinois,9.70%,13.95%,580089
,Wyoming,8.68%,12.77%,13437
,Maine,7.65%,10.22%,82195
,Rhode Island,8.01%,13.12%,62477
,Nebraska,9.16%,13.74%,66482
,Minnesota,8.48%,11.46%,282449
,Idaho,7.95%,11.32%,82746
,Louisiana,8.58%,14.56%,216058
,Maryland,7.42%,12.22%,220775
,New York,7.33%,11.53%,636696
,Wisconsin,9.05%,12.21%,339155
,Georgia,9.45%,14.94%,247547
,Pennsylvania,7.04%,12.13%,816549
,New Mexico,7.58%,15.54%,23628
,Tennessee,7.70%,14.47%,123876
,Arkansas,8.86%,16.12%,105559
,New Hampshire,7.01%,10.08%,61996
,Arizona,7.37%,11.17%,114257
,Iowa,8.81%,12.98%,161093
,Massachusetts,6.61%,11.08%,298993
,New Jersey,6.00%,10.88%,276822
,North Dakota,7.94%,12.19%,55427
,South Dakota,7.62%,9.89%,43573
,Alaska,8.71%,11.51%,1251
,Hawaii,6.47%,11.72%,80769
,Washington,7.09%,10.47%,144704
,Montana,6.58%,8.88%,24316
,Texas,7.63%,15.26%,1107557
,Vermont,4.99%,8.40%,45430
,Oregon,6.30%,9.94%,255822
,Connecticut,5.11%,11.14%,306702
,Florida,5.26%,12.54%,453910
,Colorado,5.73%,9.11%,259760
,Utah,6.66%,11.10%,64315
,California,5.36%,11.71%,759839
,Nevada,4.02%,8.75%,108177
,Armed Forces Pacific,-,-,113
,Armed Forces Africa,-,6.45%,279
,District of Columbia,2.18%,7.08%,9784
,None of the above,6.14%,12.34%,165180
,Total,8.09%,13.16%,12717626
≥ 55 and < 65 Years,Marshall Islands,-,-,10 or fewer
,Federated States of Micronesia,-,-,10 or fewer
,"American Samoa, South Pacific",-,46.15%,39
,Northern Mariana Islands,-,-,17
,Virgin Islands,10.66%,19.02%,694
,West Virginia,15.87%,24.15%,106109
,Indiana,15.87%,22.74%,333533
,Ohio,14.45%,21.12%,1069990
,South Carolina,14.34%,21.26%,325964
,Kentucky,14.75%,21.56%,337419
,Oklahoma,14.23%,22.55%,110182
,Missouri,12.90%,20.76%,111599
,Mississippi,13.95%,21.86%,216673
,Delaware,15.15%,20.50%,50489
,North Carolina,14.03%,21.14%,731372
,Kansas,12.71%,19.48%,98277
,Michigan,13.14%,18.99%,592013
,Virginia,12.68%,19.76%,577099
,Guam,15.66%,20.48%,83
,Puerto Rico,11.93%,24.32%,662
,Alabama,10.64%,20.46%,75915
,Illinois,13.25%,19.79%,683362
,Wyoming,11.66%,16.91%,18370
,Maine,10.64%,14.38%,113869
,Rhode Island,11.09%,18.44%,82357
,Nebraska,11.87%,18.87%,83783
,Minnesota,11.88%,16.19%,343410
,Idaho,11.14%,16.06%,95289
,Louisiana,12.27%,20.82%,253274
,Maryland,10.81%,17.94%,267125
,New York,10.71%,17.26%,807767
,Wisconsin,12.35%,17.08%,416204
,Georgia,13.34%,21.43%,276170
,Pennsylvania,10.38%,18.03%,1000109
,New Mexico,9.50%,19.64%,33443
,Tennessee,10.30%,20.00%,147211
,Arkansas,11.69%,21.77%,123708
,New Hampshire,9.46%,14.08%,86326
,Arizona,9.54%,15.03%,140004
,Iowa,11.80%,18.01%,188421
,Massachusetts,10.07%,16.99%,343430
,New Jersey,9.11%,16.94%,341251
,North Dakota,10.91%,17.38%,66273
,South Dakota,10.24%,13.73%,53887
,Alaska,9.88%,14.85%,1731
,Hawaii,9.04%,16.97%,92786
,Washington,9.89%,15.03%,160912
,Montana,9.55%,12.72%,29041
,Texas,10.64%,21.70%,1174221
,Vermont,6.89%,12.00%,60919
,Oregon,9.17%,14.72%,260669
,Connecticut,7.83%,16.74%,369118
,Florida,7.26%,17.95%,579879
,Colorado,8.48%,13.46%,270755
,Utah,8.80%,15.97%,61852
,California,7.86%,17.41%,820453
,Nevada,6.73%,14.06%,112229
,Armed Forces Pacific,-,-,71
,Armed Forces Africa,-,-,137
,District of Columbia,3.69%,12.63%,9095
,None of the above,8.86%,19.58%,176043
,Total,11.42%,18.91%,14883099
65 Years or more,Marshall Islands,-,-,15
,Federated States of Micronesia,-,-,10 or fewer
,"American Samoa, South Pacific",26.51%,37.35%,83
,Northern Mariana Islands,-,-,28
,Virgin Islands,13.82%,26.32%,1208
,West Virginia,17.71%,30.05%,160204
,Indiana,18.43%,28.61%,475918
,Ohio,17.03%,27.49%,1561046
,South Carolina,16.34%,26.12%,498370
,Kentucky,17.09%,27.03%,465406
,Oklahoma,16.29%,27.76%,172125
,Missouri,14.10%,25.05%,188262
,Mississippi,15.44%,26.80%,328023
,Delaware,18.45%,27.39%,79182
,North Carolina,16.00%,26.85%,1095478
,Kansas,14.81%,24.29%,162327
,Michigan,16.63%,26.35%,852770
,Virginia,14.56%,25.55%,866903
,Guam,10.79%,28.78%,139
,Puerto Rico,13.44%,29.14%,930
,Alabama,12.22%,24.88%,119663
,Illinois,14.99%,25.67%,1047066
,Wyoming,14.02%,22.37%,31433
,Maine,13.60%,19.65%,184013
,Rhode Island,13.83%,25.79%,121987
,Nebraska,12.33%,22.46%,144747
,Minnesota,15.04%,22.19%,508603
,Idaho,14.39%,21.68%,152255
,Louisiana,14.89%,27.40%,359187
,Maryland,13.68%,24.77%,364571
,New York,13.13%,23.30%,1212028
,Wisconsin,15.39%,23.48%,557471
,Georgia,15.42%,26.70%,378547
,Pennsylvania,13.07%,24.37%,1508314
,New Mexico,9.45%,22.57%,59878
,Tennessee,11.06%,24.76%,230141
,Arkansas,12.04%,25.16%,187395
,New Hampshire,11.86%,18.42%,123116
,Arizona,9.42%,17.37%,250300
,Iowa,13.38%,22.87%,280190
,Massachusetts,13.34%,23.95%,455924
,New Jersey,10.71%,23.07%,498231
,North Dakota,13.81%,23.92%,94597
,South Dakota,13.42%,19.73%,78004
,Alaska,10.65%,18.80%,2591
,Hawaii,10.40%,22.10%,154639
,Washington,11.35%,19.53%,243539
,Montana,12.05%,16.95%,42268
,Texas,11.68%,25.75%,1611822
,Vermont,8.96%,16.51%,94114
,Oregon,10.58%,18.61%,420272
,Connecticut,10.28%,23.16%,508066
,Florida,8.09%,21.62%,911750
,Colorado,10.33%,17.46%,396042
,Utah,9.60%,21.05%,90006
,California,8.85%,20.78%,1163283
,Nevada,8.48%,17.93%,150667
,Armed Forces Pacific,-,-,18
,Armed Forces Africa,-,-,24
,District of Columbia,3.79%,15.30%,11742
,None of the above,11.48%,25.09%,217302
,Total,13.45%,24.29%,21874229
"Total: Total includes all data, including data from rows not currently displayed.",Marshall Islands,-,36.67%,30
,Federated States of Micronesia,-,41.94%,31
,"American Samoa, South Pacific",18.18%,30.48%,187
,Northern Mariana Islands,14.86%,24.32%,74
,Virgin Islands,10.09%,18.09%,3002
,West Virginia,9.39%,15.17%,646289
,Indiana,8.66%,13.00%,2227356
,Ohio,8.54%,13.21%,6638418
,South Carolina,8.31%,12.78%,2119371
,Kentucky,8.30%,12.66%,2130717
,Oklahoma,8.30%,13.74%,697567
,Missouri,8.17%,13.85%,655466
,Mississippi,8.11%,13.32%,1361013
,Delaware,8.03%,11.49%,370846
,North Carolina,8.02%,12.80%,4783191
,Kansas,7.98%,12.77%,602456
,Michigan,7.69%,11.72%,3733713
,Virginia,7.69%,12.84%,3467983
,Guam,7.66%,16.17%,470
,Puerto Rico,7.45%,16.47%,3492
,Alabama,7.40%,14.81%,396756
,Illinois,7.28%,11.59%,4606838
,Wyoming,7.22%,11.22%,121042
,Maine,7.22%,10.26%,670027
,Rhode Island,7.01%,12.41%,488153
,Nebraska,6.99%,11.82%,541678
,Minnesota,6.79%,9.74%,2340713
,Idaho,6.78%,10.01%,659904
,Louisiana,6.78%,12.08%,1657285
,Maryland,6.76%,11.87%,1545566
,New York,6.72%,11.41%,4719566
,Wisconsin,6.65%,9.65%,2783579
,Georgia,6.54%,11.01%,2026083
,Pennsylvania,6.41%,11.65%,5977492
,New Mexico,6.40%,14.26%,183511
,Tennessee,6.25%,13.03%,879208
,Arkansas,6.22%,12.10%,856711
,New Hampshire,6.20%,9.41%,481073
,Arizona,6.17%,10.46%,859544
,Iowa,6.09%,9.73%,1371098
,Massachusetts,5.91%,10.34%,2165081
,New Jersey,5.83%,11.68%,1851866
,North Dakota,5.68%,9.31%,493749
,South Dakota,5.67%,7.95%,381039
,Alaska,5.48%,8.72%,11163
,Hawaii,5.47%,10.84%,599711
,Washington,5.47%,8.85%,1102314
,Montana,5.23%,7.20%,202351
,Texas,5.20%,10.92%,8692970
,Vermont,4.85%,8.64%,336241
,Oregon,4.85%,8.14%,1975312
,Connecticut,4.70%,10.42%,2263109
,Florida,4.35%,10.92%,3639306
,Colorado,4.23%,7.03%,2222836
,Utah,4.12%,8.02%,530328
,California,4.10%,9.32%,5742911
,Nevada,3.56%,7.69%,781306
,Armed Forces Pacific,3.10%,5.47%,548
,Armed Forces Africa,2.20%,3.73%,1046
,District of Columbia,1.65%,5.53%,75800
,None of the above,4.54%,9.65%,1294195
,Total,6.49%,11.24%,96970681
