Session Title,OBESITY by ICD and BMI State Age 2022,,,
,Armed Forces Africa,-,-,151
,Washington,4.92%,4.06%,197643
,Palau,-,-,10 or fewer
,Colorado,4.08%,3.54%,513499
,California,5.84%,8.35%,1270097
,Virgin Islands,-,-,106
,Utah,2.87%,2.83%,121209
,Armed Forces America,-,-,19
,None of the above,4.57%,4.17%,319784
,Total,6.09%,5.70%,19378575
≥ 18 and < 25 Years,"American Samoa, South Pacific",-,-,10 or fewer
,Federated States of Micronesia,-,-,10 or fewer
,West Virginia,34.02%,12.20%,51036
,Alabama,31.52%,11.76%,25018
,Kentucky,32.43%,13.94%,177255
,Mississippi,33.42%,9.62%,105554
,Indiana,31.73%,11.15%,184111
,Missouri,27.66%,14.92%,51513
,Ohio,28.30%,12.58%,547028
,Nebraska,25.29%,6.66%,52592
,Oklahoma,30.60%,9.40%,56048
,Kansas,26.51%,10.48%,44515
,North Carolina,27.46%,11.91%,372379
,Tennessee,30.78%,9.88%,69137
,Maryland,25.12%,12.19%,104582
,Louisiana,28.30%,10.60%,139346
,Michigan,26.22%,10.90%,304910
,Virginia,25.25%,9.83%,244495
,Pennsylvania,25.03%,10.79%,444101
,South Carolina,28.35%,11.45%,180402
,Iowa,27.99%,10.55%,122622
,Arkansas,33.54%,13.46%,61131
,Illinois,26.52%,11.68%,359767
,Delaware,31.20%,16.06%,26977
,Maine,24.81%,11.10%,41749
,Wisconsin,24.40%,8.69%,233562
,New Jersey,21.24%,8.70%,139156
,Connecticut,21.56%,13.07%,166228
,New Mexico,26.14%,9.68%,12703
,New York,22.40%,10.50%,362173
,Minnesota,22.53%,10.74%,171045
,Northern Mariana Islands,-,-,10 or fewer
,North Dakota,23.10%,11.19%,45045
,Wyoming,22.26%,6.60%,8061
,New Hampshire,22.43%,8.64%,34277
,Idaho,24.45%,9.71%,57373
,Texas,28.62%,12.91%,613162
,Guam,-,-,20
,Georgia,24.86%,9.43%,169530
,Marshall Islands,-,-,10 or fewer
,Massachusetts,18.89%,12.22%,193476
,South Dakota,21.59%,8.04%,32488
,Puerto Rico,14.40%,6.23%,257
,District of Columbia,15.50%,5.39%,8257
,Alaska,17.93%,5.00%,920
,Arizona,19.31%,8.39%,69908
,Florida,21.20%,9.61%,368634
,Vermont,18.16%,7.39%,21357
,Oregon,22.12%,8.84%,133705
,Nevada,21.11%,6.81%,55799
,Rhode Island,15.81%,10.09%,38949
,Montana,15.81%,4.78%,21494
,Armed Forces Africa,-,-,47
,Washington,19.37%,6.29%,86525
,Palau,-,-,10 or fewer
,Colorado,19.27%,7.54%,176486
,California,19.90%,9.19%,457909
,Virgin Islands,-,-,67
,Utah,17.25%,6.32%,47357
,Armed Forces America,-,-,10 or fewer
,None of the above,19.40%,7.68%,157909
,Total,25.08%,10.70%,7650160
≥ 25 and < 35 Years,"American Samoa, South Pacific",-,-,10 or fewer
,Federated States of Micronesia,-,-,10 or fewer
,West Virginia,47.00%,20.07%,71433
,Alabama,44.27%,20.03%,41019
,Kentucky,45.79%,22.53%,265115
,Mississippi,45.72%,16.26%,154122
,Indiana,45.87%,19.37%,276425
,Missouri,39.89%,22.55%,84106
,Ohio,42.39%,21.34%,828087
,Nebraska,41.24%,14.31%,71655
,Oklahoma,43.89%,16.36%,84908
,Kansas,38.09%,17.38%,68228
,North Carolina,41.14%,20.53%,571580
,Tennessee,41.90%,14.88%,107152
,Maryland,38.48%,21.56%,187254
,Louisiana,41.11%,18.02%,205343
,Michigan,40.28%,19.82%,456822
,Virginia,38.85%,17.54%,403696
,Pennsylvania,37.93%,18.67%,718191
,South Carolina,41.13%,18.38%,276824
,Iowa,43.36%,19.99%,167531
,Arkansas,46.07%,21.15%,88250
,Illinois,40.43%,19.53%,521937
,Delaware,45.93%,22.64%,32600
,Maine,35.76%,17.80%,67961
,Wisconsin,38.52%,17.16%,332093
,New Jersey,34.34%,15.51%,231883
,Connecticut,34.69%,18.24%,249046
,New Mexico,35.76%,15.41%,24379
,New York,33.98%,16.66%,583413
,Minnesota,35.46%,18.47%,261230
,Northern Mariana Islands,-,-,10 or fewer
,North Dakota,36.93%,21.80%,69601
,Wyoming,36.95%,13.86%,11498
,New Hampshire,35.64%,15.64%,50167
,Idaho,37.40%,17.04%,85092
,Texas,40.79%,20.10%,944608
,Guam,43.75%,-,48
,Georgia,37.84%,15.52%,237878
,Marshall Islands,-,-,10 or fewer
,Massachusetts,29.07%,18.48%,312482
,South Dakota,34.31%,16.11%,44853
,Puerto Rico,30.69%,14.83%,391
,District of Columbia,23.88%,8.87%,20755
,Alaska,35.62%,13.97%,1238
,Arizona,29.90%,14.00%,118237
,Florida,33.08%,16.75%,555251
,Vermont,28.64%,13.00%,35478
,Oregon,30.14%,13.89%,217183
,Nevada,29.77%,11.53%,100590
,Rhode Island,25.66%,15.07%,58544
,Montana,26.69%,10.41%,28819
,Armed Forces Africa,23.53%,11.76%,102
,Washington,25.89%,9.83%,165819
,Palau,-,-,10 or fewer
,Colorado,27.10%,11.47%,299453
,California,27.17%,12.07%,772513
,Virgin Islands,20.49%,19.67%,122
,Utah,27.62%,11.88%,71611
,Armed Forces America,-,-,10 or fewer
,None of the above,28.31%,12.43%,274475
,Total,37.06%,17.62%,11909117
≥ 35 and < 45 Years,"American Samoa, South Pacific",60.00%,-,20
,Federated States of Micronesia,-,-,10 or fewer
,West Virginia,51.93%,23.82%,77322
,Alabama,49.88%,25.83%,49637
,Kentucky,50.58%,27.04%,281330
,Mississippi,51.68%,21.18%,169807
,Indiana,50.38%,24.39%,289771
,Missouri,45.69%,27.51%,88820
,Ohio,47.39%,25.90%,859185
,Nebraska,46.25%,18.92%,73091
,Oklahoma,48.26%,22.36%,93699
,Kansas,43.15%,22.24%,76510
,North Carolina,46.21%,25.47%,597516
,Tennessee,46.61%,18.79%,109220
,Maryland,44.49%,26.69%,194862
,Louisiana,47.04%,24.13%,227495
,Michigan,45.44%,24.94%,447268
,Virginia,43.63%,21.71%,464022
,Pennsylvania,42.83%,21.93%,744855
,South Carolina,46.06%,22.38%,290948
,Iowa,48.33%,24.40%,172553
,Arkansas,49.76%,25.57%,93898
,Illinois,45.94%,23.84%,540333
,Delaware,51.05%,26.03%,33661
,Maine,40.59%,22.04%,74849
,Wisconsin,44.51%,21.45%,342324
,New Jersey,39.56%,18.97%,257678
,Connecticut,40.17%,22.17%,266054
,New Mexico,39.14%,16.52%,25074
,New York,39.38%,19.71%,593768
,Minnesota,41.13%,24.05%,278311
,Northern Mariana Islands,-,-,10 or fewer
,North Dakota,42.50%,28.44%,68381
,Wyoming,42.00%,18.01%,13206
,New Hampshire,41.37%,18.02%,53726
,Idaho,40.52%,20.84%,93555
,Texas,45.62%,24.11%,1035872
,Guam,29.79%,-,47
,Georgia,43.96%,20.77%,256033
,Marshall Islands,-,-,10 or fewer
,Massachusetts,35.36%,24.11%,306663
,South Dakota,38.31%,20.88%,46824
,Puerto Rico,32.45%,18.89%,413
,District of Columbia,31.77%,11.01%,16725
,Alaska,40.81%,17.38%,1191
,Arizona,34.69%,17.79%,123295
,Florida,37.10%,21.64%,596630
,Vermont,31.64%,14.55%,41484
,Oregon,33.50%,16.21%,221680
,Nevada,33.61%,15.22%,95676
,Rhode Island,30.74%,20.10%,58659
,Montana,31.05%,13.54%,27830
,Armed Forces Africa,29.92%,12.70%,244
,Washington,30.34%,12.30%,165254
,Palau,-,-,10 or fewer
,Colorado,32.09%,15.28%,282201
,California,30.73%,14.53%,771807
,Virgin Islands,21.32%,22.79%,272
,Utah,33.22%,15.38%,69755
,Armed Forces America,-,-,34
,None of the above,33.60%,16.23%,237361
,Total,42.17%,21.86%,12398716
≥ 45 and < 55 Years,"American Samoa, South Pacific",58.62%,-,29
,Federated States of Micronesia,-,-,10 or fewer
,West Virginia,57.22%,27.41%,89604
,Alabama,52.85%,27.99%,62751
,Kentucky,55.16%,31.16%,304848
,Mississippi,55.51%,24.17%,191155
,Indiana,54.85%,28.78%,298976
,Missouri,51.20%,32.25%,91232
,Ohio,51.78%,30.05%,894387
,Nebraska,50.37%,21.67%,69150
,Oklahoma,52.90%,27.12%,98023
,Kansas,47.48%,25.63%,75968
,North Carolina,50.53%,29.52%,668022
,Tennessee,49.83%,21.19%,129698
,Maryland,48.62%,30.13%,195521
,Louisiana,51.11%,29.11%,224844
,Michigan,49.97%,29.53%,467165
,Virginia,47.00%,24.95%,498312
,Pennsylvania,46.98%,25.18%,782512
,South Carolina,50.71%,25.98%,319026
,Iowa,52.77%,28.63%,159448
,Arkansas,52.41%,27.75%,102424
,Illinois,49.39%,26.92%,566730
,Delaware,54.36%,29.05%,35720
,Maine,45.96%,26.41%,80641
,Wisconsin,49.66%,25.82%,330590
,New Jersey,42.74%,21.59%,299642
,Connecticut,43.99%,25.53%,286400
,New Mexico,43.22%,19.47%,25907
,New York,42.56%,21.53%,649859
,Minnesota,46.51%,29.48%,255902
,Northern Mariana Islands,-,-,15
,North Dakota,48.34%,34.50%,56603
,Wyoming,47.09%,21.34%,13518
,New Hampshire,44.65%,20.20%,61893
,Idaho,44.16%,24.49%,94336
,Texas,48.99%,27.22%,1061909
,Guam,45.45%,18.18%,66
,Georgia,47.77%,24.17%,291711
,Marshall Islands,-,-,10 or fewer
,Massachusetts,39.19%,27.80%,318072
,South Dakota,43.13%,25.43%,41392
,Puerto Rico,38.46%,16.99%,559
,District of Columbia,37.78%,15.14%,12173
,Alaska,41.46%,19.06%,1112
,Arizona,38.49%,20.67%,132150
,Florida,39.39%,25.03%,659956
,Vermont,35.15%,16.63%,44920
,Oregon,37.62%,18.93%,203805
,Nevada,36.53%,18.52%,91506
,Rhode Island,34.45%,22.99%,63308
,Montana,37.42%,17.36%,24765
,Armed Forces Africa,34.87%,21.07%,261
,Washington,34.22%,14.51%,150836
,Palau,-,-,10 or fewer
,Colorado,35.41%,18.71%,254115
,California,33.39%,16.48%,755477
,Virgin Islands,32.66%,27.71%,646
,Utah,35.99%,16.99%,59346
,Armed Forces America,-,-,36
,None of the above,37.00%,18.96%,228191
,Total,46.14%,25.33%,12877177
≥ 55 and < 65 Years,"American Samoa, South Pacific",62.22%,-,45
,Federated States of Micronesia,-,-,18
,West Virginia,54.39%,25.82%,106216
,Alabama,49.62%,26.44%,78213
,Kentucky,52.86%,30.40%,349561
,Mississippi,51.82%,22.60%,223088
,Indiana,53.08%,28.48%,340715
,Missouri,50.33%,32.65%,111644
,Ohio,50.28%,29.86%,1052365
,Nebraska,49.71%,21.33%,85404
,Oklahoma,50.80%,27.65%,113255
,Kansas,48.32%,26.77%,95552
,North Carolina,49.56%,29.44%,741592
,Tennessee,46.88%,19.56%,153942
,Maryland,46.70%,29.70%,242434
,Louisiana,48.84%,28.61%,264354
,Michigan,47.95%,29.02%,562487
,Virginia,46.77%,25.22%,589419
,Pennsylvania,46.46%,25.22%,964623
,South Carolina,48.20%,25.25%,377516
,Iowa,50.76%,28.33%,183929
,Arkansas,48.93%,25.77%,119301
,Illinois,48.22%,26.55%,658450
,Delaware,52.28%,28.60%,50603
,Maine,45.39%,26.65%,110988
,Wisconsin,48.76%,26.72%,403481
,New Jersey,42.77%,21.70%,376624
,Connecticut,44.52%,26.00%,355907
,New Mexico,39.33%,17.76%,35558
,New York,42.56%,21.55%,836436
,Minnesota,46.30%,30.54%,311877
,Northern Mariana Islands,-,-,17
,North Dakota,47.79%,34.49%,65909
,Wyoming,44.70%,20.40%,18084
,New Hampshire,42.97%,20.50%,87007
,Idaho,43.95%,26.09%,105088
,Texas,47.77%,27.15%,1118779
,Guam,37.38%,16.82%,107
,Georgia,46.36%,24.41%,319363
,Marshall Islands,-,-,10 or fewer
,Massachusetts,40.11%,28.36%,377341
,South Dakota,42.41%,25.22%,49858
,Puerto Rico,35.89%,21.23%,730
,District of Columbia,39.60%,13.18%,12521
,Alaska,37.63%,18.01%,1560
,Arizona,37.92%,20.35%,155738
,Florida,37.97%,24.68%,825288
,Vermont,35.26%,16.62%,60038
,Oregon,38.29%,20.18%,212974
,Nevada,36.12%,20.00%,99325
,Rhode Island,34.98%,23.39%,83588
,Montana,37.87%,17.44%,28585
,Armed Forces Africa,35.51%,15.22%,138
,Washington,34.47%,14.64%,163134
,Palau,-,-,10 or fewer
,Colorado,35.24%,19.66%,262721
,California,33.56%,16.75%,818863
,Virgin Islands,28.46%,23.55%,794
,Utah,34.83%,16.35%,56273
,Armed Forces America,-,-,10 or fewer
,None of the above,36.76%,18.99%,251639
,Total,45.22%,25.33%,15071072
65 Years or more,"American Samoa, South Pacific",54.74%,25.26%,95
,Federated States of Micronesia,-,-,17
,West Virginia,45.37%,20.76%,168579
,Alabama,39.89%,25.32%,125152
,Kentucky,44.74%,26.12%,499566
,Mississippi,42.10%,18.35%,347813
,Indiana,46.95%,25.32%,508875
,Missouri,43.15%,29.86%,191179
,Ohio,44.78%,27.15%,1600823
,Nebraska,43.77%,17.44%,153417
,Oklahoma,43.55%,26.07%,179565
,Kansas,42.93%,23.26%,165778
,North Carolina,42.56%,24.84%,1139400
,Tennessee,37.73%,15.23%,247539
,Maryland,38.85%,24.98%,370624
,Louisiana,41.55%,26.27%,390793
,Michigan,43.21%,26.74%,863130
,Virginia,40.10%,21.46%,911602
,Pennsylvania,41.46%,22.33%,1504025
,South Carolina,40.13%,22.98%,607305
,Iowa,44.31%,24.70%,288993
,Arkansas,39.29%,20.38%,187401
,Illinois,42.44%,24.16%,1026610
,Delaware,46.16%,25.98%,83319
,Maine,39.80%,23.87%,195034
,Wisconsin,44.96%,30.90%,565147
,New Jersey,36.70%,18.05%,569026
,Connecticut,40.18%,23.03%,517211
,New Mexico,30.54%,13.73%,66527
,New York,37.16%,18.67%,1303377
,Minnesota,42.09%,28.52%,490326
,Northern Mariana Islands,-,-,38
,North Dakota,44.07%,33.10%,99341
,Wyoming,39.39%,17.74%,33786
,New Hampshire,36.61%,17.11%,132700
,Idaho,41.98%,28.23%,177193
,Texas,40.10%,22.99%,1603790
,Guam,27.51%,10.58%,189
,Georgia,38.40%,20.84%,478566
,Marshall Islands,-,-,20
,Massachusetts,36.46%,23.78%,530196
,South Dakota,38.86%,23.44%,76643
,Puerto Rico,30.02%,14.09%,1086
,District of Columbia,28.84%,8.41%,17747
,Alaska,31.57%,14.77%,2715
,Arizona,31.35%,15.93%,266643
,Florida,30.50%,20.33%,1370280
,Vermont,31.21%,13.65%,99318
,Oregon,34.92%,18.30%,368825
,Nevada,31.07%,20.21%,138544
,Rhode Island,33.98%,23.51%,127229
,Montana,34.48%,15.43%,45079
,Armed Forces Africa,32.35%,-,34
,Washington,30.99%,12.84%,256458
,Palau,-,-,10 or fewer
,Colorado,31.32%,17.61%,400012
,California,26.75%,13.53%,1227193
,Virgin Islands,19.13%,14.94%,1432
,Utah,29.87%,12.70%,88570
,Armed Forces America,-,-,10 or fewer
,None of the above,30.19%,15.75%,360634
,Total,39.03%,22.25%,23172515
"Total: Total includes all data, including data from rows not currently displayed.","American Samoa, South Pacific",55.61%,26.17%,214
,Federated States of Micronesia,49.15%,28.81%,59
,West Virginia,41.00%,18.59%,669578
,Alabama,40.39%,21.80%,420829
,Kentucky,39.63%,21.81%,2246152
,Mississippi,39.39%,16.19%,1420321
,Indiana,39.26%,19.80%,2333007
,Missouri,38.59%,24.17%,698069
,Ohio,38.46%,22.07%,6749199
,Nebraska,38.36%,15.00%,567621
,Oklahoma,37.88%,19.16%,748517
,Kansas,36.89%,19.74%,610010
,North Carolina,36.83%,20.84%,4929632
,Tennessee,36.72%,14.70%,938107
,Maryland,36.52%,22.31%,1450627
,Louisiana,36.11%,19.96%,1743293
,Michigan,35.96%,20.52%,3682676
,Virginia,35.91%,18.24%,3665610
,Pennsylvania,35.90%,19.24%,5851640
,South Carolina,35.82%,19.08%,2478068
,Iowa,35.75%,18.66%,1383762
,Arkansas,35.21%,18.14%,839186
,Illinois,34.86%,19.37%,4553623
,Delaware,34.74%,20.31%,386173
,Maine,34.26%,19.56%,669011
,Wisconsin,33.99%,18.57%,2794884
,New Jersey,33.74%,16.65%,2063077
,Connecticut,32.98%,19.60%,2188378
,New Mexico,32.75%,14.33%,201540
,New York,32.72%,17.04%,4920045
,Minnesota,32.68%,20.51%,2231935
,Northern Mariana Islands,32.58%,13.48%,89
,North Dakota,32.56%,22.47%,506497
,Wyoming,32.49%,14.21%,124199
,New Hampshire,32.44%,15.07%,493134
,Idaho,32.40%,18.63%,763892
,Texas,32.36%,18.00%,8633253
,Guam,31.39%,13.91%,532
,Georgia,31.12%,15.83%,2311308
,Marshall Islands,30.56%,-,36
,Massachusetts,29.59%,20.98%,2387898
,South Dakota,29.18%,16.21%,370625
,Puerto Rico,28.74%,14.76%,3842
,District of Columbia,28.68%,9.85%,89683
,Alaska,28.29%,12.58%,10522
,Arizona,28.25%,14.72%,1051182
,Florida,27.78%,17.22%,5304546
,Vermont,27.58%,12.54%,338985
,Oregon,27.29%,14.12%,1681722
,Nevada,27.10%,13.94%,706459
,Rhode Island,26.12%,18.02%,514253
,Montana,26.07%,11.40%,208517
,Armed Forces Africa,25.88%,12.84%,997
,Washington,25.51%,10.66%,1159516
,Palau,-,-,10 or fewer
,Colorado,23.93%,12.35%,2228449
,California,23.52%,12.45%,6079963
,Virgin Islands,23.35%,19.20%,3401
,Utah,23.33%,10.67%,502281
,Armed Forces America,23.14%,9.09%,121
,None of the above,26.29%,13.17%,1802427
,Total,33.15%,18.10%,100713176
