,"WAKULLA, FL",6.91%,-,463
,"EMMET, IA",-,-,150
,"CHEYENNE, KS",-,-,42
,"ALLAMAKEE, IA",5.36%,2.36%,2034
,"WINNESHIEK, IA",5.01%,1.72%,1798
,"TOOMBS, GA",-,-,86
,"WAYNE, GA",-,-,137
,"WILL, IL",5.48%,5.68%,27900
,"BUTTS, GA",5.15%,1.86%,2097
,"HASKELL, KS",-,-,10 or fewer
,"MITCHELL, IA",8.33%,-,132
,"GILCHRIST, FL",5.62%,3.95%,1442
,"BIBB, GA",9.18%,3.69%,1383
,"MORGAN, GA",6.10%,2.90%,656
,"WILCOX, GA",-,-,63
,"TAYLOR, FL",11.07%,7.00%,614
,"HOUSTON, GA",8.59%,3.03%,1583
,"OSCEOLA, FL",5.48%,4.39%,52847
,"HENRY, GA",5.20%,2.73%,17708
,"DAWSON, GA",5.53%,2.41%,3906
,"CLARKE, GA",6.91%,3.31%,3661
,"MONROE, GA",5.90%,-,373
,"SHERMAN, KS",-,-,90
,"SCREVEN, GA",-,-,29
,"MARION, IA",6.65%,3.22%,1459
,"LAMAR, GA",7.75%,2.09%,671
,"COBB, GA",4.36%,3.19%,83437
,"GRAY, KS",-,-,15
,"CARIBOU, ID",-,-,183
,"BOONE, IN",3.76%,2.71%,1145
,"BACON, GA",-,-,56
,"TATTNALL, GA",-,-,47
,"MARION, FL",6.01%,4.13%,27870
,"BRANTLEY, GA",7.44%,-,215
,"DUBOIS, IN",6.13%,2.91%,963
,"CLAY, FL",5.74%,2.12%,23464
,"CRISP, GA",11.27%,-,142
,"WARE, GA",7.82%,3.74%,294
,"PUTNAM, GA",9.09%,1.96%,561
,"LAURENS, GA",9.65%,3.86%,311
,"ONEIDA, ID",-,-,85
,"CLINCH, GA",-,4.62%,238
,"GILMER, GA",5.51%,2.40%,835
,"SCHLEY, GA",-,-,43
,"GRUNDY, IL",5.48%,3.11%,1607
,"SEMINOLE, FL",4.96%,5.72%,46585
,"CHATTAHOOCHEE, GA",-,-,37
,"DALLAS, IA",3.97%,1.63%,11767
,"PLYMOUTH, IA",4.76%,2.30%,1911
,"PINELLAS, FL",6.29%,12.80%,17790
,"JASPER, GA",5.23%,-,440
,"JONES, GA",8.85%,-,192
,"DEKALB, GA",4.27%,5.05%,55931
,"SCOTT, KS",-,-,32
,"TREUTLEN, GA",-,-,30
,"NEWTON, GA",6.63%,3.58%,5277
,"PICKENS, GA",4.98%,1.97%,1627
,"ORANGE, FL",4.86%,4.56%,161752
,"TELFAIR, GA",-,-,51
,"BERRIEN, GA",7.09%,2.53%,1579
,"GRANT, KS",-,-,27
,"MANATEE, FL",5.09%,3.71%,1669
,"KIOWA, KS",-,-,10 or fewer
,"FANNIN, GA",7.75%,2.13%,516
,"WRIGHT, IA",7.62%,3.57%,1063
,"LIBERTY, GA",-,-,262
,"JOHNSON, KS",4.74%,7.41%,28211
,"BUTTE, ID",-,-,25
,"COLQUITT, GA",9.77%,5.14%,389
,"LAKE, IL",5.19%,6.55%,46662
,"CAMAS, ID",-,-,101
,"ADA, ID",4.17%,3.12%,71382
,"WILKINSON, GA",14.67%,-,75
,"BUTLER, KS",-,-,106
,"COWETA, GA",5.76%,2.76%,4705
,"HAMILTON, IN",3.34%,2.25%,23375
,"GULF, FL",-,-,113
,"WINNEBAGO, IA",9.00%,4.18%,311
,"JO DAVIESS, IL",6.33%,3.68%,679
,"MONONA, IA",4.93%,-,304
,"DAVIS, IA",7.33%,5.39%,464
,"PRATT, KS",-,-,36
,"LIBERTY, FL",-,-,92
,"WHITFIELD, GA",8.30%,4.61%,4688
,"SUMNER, KS",-,-,21
,"WALTON, GA",5.33%,2.57%,6115
,"WORTH, GA",10.32%,-,126
,"NEZ PERCE, ID",-,-,47
,"SEDGWICK, KS",4.76%,2.01%,546
,"JENKINS, GA",-,-,14
,"JEFFERSON, IA",6.96%,4.18%,718
,"CHEROKEE, GA",3.93%,2.14%,26174
,"PIKE, GA",6.21%,2.11%,805
,"COLUMBIA, GA",4.17%,2.40%,624
,"AUDUBON, IA",-,-,96
,"CLAY, IA",6.31%,-,507
,"WORTH, IA",12.40%,-,129
,"FRANKLIN, ID",-,-,177
,"SIOUX, IA",3.65%,1.81%,3754
,"MUSCOGEE, GA",8.60%,3.50%,2116
,"APPLING, GA",-,-,78
,"BONNEVILLE, ID",2.52%,1.68%,952
,"GRADY, GA",11.71%,6.76%,222
,"PIERCE, GA",6.60%,-,212
,"GREENE, GA",9.94%,1.37%,1097
,"CHATHAM, GA",4.86%,2.78%,576
,"CALHOUN, FL",-,-,106
,"PULASKI, GA",-,-,86
,"LEE, GA",9.06%,6.16%,276
,"LATAH, ID",10.95%,-,201
,"CHARLOTTE, FL",5.95%,9.04%,5495
,"MONROE, FL",6.89%,2.04%,784
,"DODGE, GA",10.07%,7.38%,149
,"FRANKLIN, FL",-,-,76
,"FULTON, GA",4.11%,3.66%,83429
,"JEFFERSON, FL",8.07%,-,161
,"BROWARD, FL",4.33%,2.62%,86788
,"KINGMAN, KS",-,-,24
,"BLECKLEY, GA",9.84%,-,122
,"CERRO GORDO, IA",8.27%,5.98%,1137
,"BENTON, IN",-,-,61
,"DUPAGE, IL",4.84%,6.34%,39844
,"KEARNY, KS",-,-,10 or fewer
,"VALLEY, ID",3.84%,1.98%,1613
,"GWINNETT, GA",4.48%,3.52%,64226
,"EVANS, GA",-,-,32
