,,,Sep,291,13,96,71717
,,,Oct,274,10 or fewer,108,72316
,,,Nov,225,10 or fewer,91,75772
,,,Dec,244,10 or fewer,78,73909
,≥ 45 and < 65 Years,2022,Jan,91,10 or fewer,27,58573
,,,Feb,102,10 or fewer,22,48798
,,,Mar,115,10 or fewer,29,55948
,,,Apr,99,10 or fewer,22,55361
,,,May,111,29,28,61111
,,,Jun,127,154,29,61095
,,,Jul,130,90,31,64294
,,,Aug,134,35,26,64485
,,,Sep,116,17,32,60538
,,,Oct,113,10 or fewer,29,61311
,,,Nov,111,10 or fewer,30,62906
,,,Dec,118,10 or fewer,27,63448
,65 Years or more,2022,Jan,20,10 or fewer,10 or fewer,52198
,,,Feb,18,10 or fewer,10 or fewer,44971
,,,Mar,18,10 or fewer,10 or fewer,52321
,,,Apr,21,10 or fewer,10 or fewer,52451
,,,May,19,39,10 or fewer,57706
,,,Jun,19,113,12,57968
,,,Jul,24,64,10 or fewer,60890
,,,Aug,26,46,10 or fewer,60634
,,,Sep,18,12,10 or fewer,57436
,,,Oct,12,10 or fewer,10 or fewer,59672
,,,Nov,21,10 or fewer,13,60900
,,,Dec,27,10 or fewer,10 or fewer,63773
,No value,2022,Jan,10 or fewer,10 or fewer,10 or fewer,7401
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6930
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6073
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5966
,,,May,10 or fewer,10 or fewer,10 or fewer,5816
,,,Jun,10 or fewer,10 or fewer,10 or fewer,6514
,,,Jul,10 or fewer,10 or fewer,10 or fewer,6170
,,,Aug,10 or fewer,10 or fewer,10 or fewer,6285
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6649
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5946
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6978
,,,Dec,10 or fewer,10 or fewer,10 or fewer,7573
,"Total: Total includes all data under the Ohio bucket, including data from rows not currently displayed.",2022,Jan,397,10 or fewer,183,252808
,,,Feb,355,10 or fewer,175,208017
,,,Mar,449,12,210,247950
,,,Apr,410,20,213,247678
,,,May,466,136,237,271346
,,,Jun,445,534,246,261787
,,,Jul,469,326,285,274045
,,,Aug,503,172,244,278651
,,,Sep,463,49,220,274166
,,,Oct,425,10 or fewer,225,285982
,,,Nov,396,10 or fewer,216,300411
,,,Dec,419,10 or fewer,198,287159
Florida,Less than 15 Years,2022,Jan,10 or fewer,10 or fewer,10 or fewer,26874
,,,Feb,10 or fewer,10 or fewer,10 or fewer,21902
,,,Mar,10 or fewer,10 or fewer,10 or fewer,28696
,,,Apr,10 or fewer,10 or fewer,10 or fewer,33380
,,,May,10 or fewer,10 or fewer,10 or fewer,42270
,,,Jun,10 or fewer,11,10 or fewer,34219
,,,Jul,10 or fewer,10 or fewer,10 or fewer,31459
,,,Aug,10 or fewer,20,10 or fewer,45650
,,,Sep,10 or fewer,18,10 or fewer,52530
,,,Oct,10 or fewer,10 or fewer,10 or fewer,54515
,,,Nov,10 or fewer,10 or fewer,10 or fewer,61511
,,,Dec,10 or fewer,10 or fewer,10 or fewer,62450
,≥ 15 and < 25 Years,2022,Jan,10 or fewer,10 or fewer,41,16398
,,,Feb,13,10 or fewer,42,12565
,,,Mar,20,10 or fewer,49,16917
,,,Apr,10 or fewer,10 or fewer,32,18176
,,,May,11,17,48,19834
,,,Jun,12,31,42,18950
,,,Jul,21,42,37,20316
,,,Aug,25,41,37,26990
,,,Sep,17,22,37,26558
,,,Oct,20,10 or fewer,45,28110
,,,Nov,17,10 or fewer,40,29722
,,,Dec,33,10 or fewer,57,32415
,≥ 25 and < 45 Years,2022,Jan,84,10 or fewer,46,36412
,,,Feb,87,10 or fewer,42,27232
,,,Mar,107,10 or fewer,47,36773
,,,Apr,84,11,47,38092
,,,May,109,31,60,42807
,,,Jun,125,71,61,43388
,,,Jul,126,93,64,48175
,,,Aug,156,86,59,60539
,,,Sep,172,56,52,56304
,,,Oct,171,12,81,58978
,,,Nov,172,11,68,62402
,,,Dec,202,10 or fewer,62,70308
,≥ 45 and < 65 Years,2022,Jan,64,10 or fewer,11,29292
,,,Feb,40,10 or fewer,10 or fewer,23632
,,,Mar,63,10 or fewer,14,31233
,,,Apr,52,10 or fewer,15,32293
,,,May,47,30,18,36258
,,,Jun,76,57,11,37837
,,,Jul,75,72,10 or fewer,41693
,,,Aug,97,71,17,51178
,,,Sep,92,42,19,48202
,,,Oct,96,16,11,50952
,,,Nov,71,11,10 or fewer,51666
,,,Dec,102,10 or fewer,25,59300
,65 Years or more,2022,Jan,11,10 or fewer,10 or fewer,25430
,,,Feb,11,10 or fewer,10 or fewer,21204
,,,Mar,14,11,10 or fewer,29554
,,,Apr,12,10 or fewer,10 or fewer,30864
,,,May,17,36,10 or fewer,36092
,,,Jun,21,57,10 or fewer,38856
,,,Jul,13,79,10 or fewer,43298
,,,Aug,18,55,10 or fewer,51302
,,,Sep,36,37,11,49462
,,,Oct,13,24,10 or fewer,52718
,,,Nov,18,10 or fewer,10 or fewer,54425
,,,Dec,26,10 or fewer,14,65143
,No value,2022,Jan,10 or fewer,10 or fewer,10 or fewer,4483
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4943
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4629
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5141
,,,May,10 or fewer,10 or fewer,10 or fewer,5127
,,,Jun,10 or fewer,10 or fewer,10 or fewer,5892
,,,Jul,10 or fewer,10 or fewer,10 or fewer,5818
,,,Aug,10 or fewer,10 or fewer,10 or fewer,7153
,,,Sep,10 or fewer,10 or fewer,10 or fewer,7808
,,,Oct,10 or fewer,10 or fewer,10 or fewer,7683
,,,Nov,10 or fewer,10 or fewer,10 or fewer,8263
,,,Dec,10 or fewer,10 or fewer,10 or fewer,8684
,"Total: Total includes all data under the Florida bucket, including data from rows not currently displayed.",2022,Jan,169,10 or fewer,113,138873
,,,Feb,152,11,101,111466
,,,Mar,205,36,123,147787
,,,Apr,155,40,105,157925
,,,May,185,122,141,182367
,,,Jun,236,227,131,179119
,,,Jul,235,296,128,190736
,,,Aug,298,273,129,242788
,,,Sep,319,175,129,240838
,,,Oct,301,68,150,252928
,,,Nov,279,38,132,267963
,,,Dec,367,14,164,298268
Pennsylvania,Less than 15 Years,2022,Jan,10 or fewer,10 or fewer,10 or fewer,18278
,,,Feb,10 or fewer,10 or fewer,10 or fewer,16946
,,,Mar,10 or fewer,10 or fewer,10 or fewer,22864
,,,Apr,10 or fewer,10 or fewer,10 or fewer,23065
,,,May,10 or fewer,10 or fewer,10 or fewer,26444
,,,Jun,10 or fewer,12,10 or fewer,21438
,,,Jul,10 or fewer,17,10 or fewer,20147
,,,Aug,10 or fewer,10 or fewer,10 or fewer,19925
,,,Sep,10 or fewer,10 or fewer,10 or fewer,25131
,,,Oct,10 or fewer,10 or fewer,10 or fewer,29920
,,,Nov,10 or fewer,10 or fewer,10 or fewer,34575
,,,Dec,10 or fewer,10 or fewer,10 or fewer,28794
,≥ 15 and < 25 Years,2022,Jan,12,10 or fewer,58,18376
,,,Feb,13,10 or fewer,37,16291
,,,Mar,18,10 or fewer,62,19222
,,,Apr,19,10 or fewer,63,19461
,,,May,19,18,67,20685
,,,Jun,21,19,81,19139
,,,Jul,16,35,86,19726
,,,Aug,17,34,66,20064
,,,Sep,20,10 or fewer,63,20719
,,,Oct,18,10 or fewer,58,21070
,,,Nov,10 or fewer,10 or fewer,57,22062
,,,Dec,21,10 or fewer,51,21509
,≥ 25 and < 45 Years,2022,Jan,99,10 or fewer,98,43850
,,,Feb,117,10 or fewer,71,36040
,,,Mar,138,10 or fewer,76,42303
,,,Apr,138,10 or fewer,95,42297
,,,May,130,26,105,46979
,,,Jun,147,39,100,45746
,,,Jul,162,73,88,47876
,,,Aug,167,64,108,47681
,,,Sep,118,12,78,44578
,,,Oct,124,10 or fewer,87,44936
,,,Nov,115,10 or fewer,77,47589
,,,Dec,119,10 or fewer,59,48315
,≥ 45 and < 65 Years,2022,Jan,61,10 or fewer,23,39100
,,,Feb,62,10 or fewer,22,33546
,,,Mar,85,10 or fewer,23,38911
,,,Apr,49,10 or fewer,25,38318
,,,May,79,21,15,42316
,,,Jun,70,42,23,41612
,,,Jul,92,66,21,43521
,,,Aug,97,41,18,43514
,,,Sep,59,10 or fewer,18,40975
,,,Oct,66,10 or fewer,14,41659
,,,Nov,72,10 or fewer,17,42438
,,,Dec,58,10 or fewer,11,43437
,65 Years or more,2022,Jan,17,10 or fewer,10 or fewer,40366
,,,Feb,11,10 or fewer,10 or fewer,35824
,,,Mar,17,10 or fewer,10 or fewer,40980
,,,Apr,10 or fewer,10 or fewer,10 or fewer,41564
,,,May,15,38,13,45826
,,,Jun,17,42,13,44741
,,,Jul,20,59,16,46443
,,,Aug,22,44,16,46708
,,,Sep,16,13,10 or fewer,45043
,,,Oct,19,10 or fewer,10 or fewer,46758
,,,Nov,12,10 or fewer,10 or fewer,47857
,,,Dec,12,10 or fewer,10 or fewer,50595
,No value,2022,Jan,10 or fewer,10 or fewer,10 or fewer,6909
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6835
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6035
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5727
,,,May,10 or fewer,10 or fewer,10 or fewer,5450
,,,Jun,10 or fewer,10 or fewer,10 or fewer,6259
,,,Jul,10 or fewer,10 or fewer,10 or fewer,5701
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5887
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5977
,,,Oct,10 or fewer,10 or fewer,18,5856
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6649
,,,Dec,10 or fewer,10 or fewer,10 or fewer,7033
,"Total: Total includes all data under the Pennsylvania bucket, including data from rows not currently displayed.",2022,Jan,191,10 or fewer,194,166863
,,,Feb,205,10 or fewer,144,145468
,,,Mar,263,10 or fewer,182,170296
,,,Apr,216,22,199,170414
,,,May,244,110,215,187678
,,,Jun,255,155,228,178904
,,,Jul,290,250,221,183405
,,,Aug,304,189,220,183763
,,,Sep,215,41,184,182408
,,,Oct,230,10 or fewer,186,190176
,,,Nov,210,10 or fewer,171,201155
,,,Dec,210,10 or fewer,138,199663
New York,Less than 15 Years,2022,Jan,10 or fewer,10 or fewer,10 or fewer,14275
,,,Feb,10 or fewer,10 or fewer,10 or fewer,12276
,,,Mar,10 or fewer,10 or fewer,10 or fewer,17821
,,,Apr,10 or fewer,10 or fewer,10 or fewer,19393
,,,May,10 or fewer,10 or fewer,10 or fewer,22898
,,,Jun,10 or fewer,10 or fewer,10 or fewer,20657
,,,Jul,10 or fewer,12,10 or fewer,18702
,,,Aug,10 or fewer,12,10 or fewer,17413
,,,Sep,10 or fewer,10 or fewer,10 or fewer,20364
,,,Oct,10 or fewer,10 or fewer,10 or fewer,25470
,,,Nov,10 or fewer,10 or fewer,10 or fewer,31210
,,,Dec,10 or fewer,10 or fewer,10 or fewer,26146
,≥ 15 and < 25 Years,2022,Jan,12,10 or fewer,17,15646
,,,Feb,10 or fewer,10 or fewer,12,13505
,,,Mar,10 or fewer,10 or fewer,27,16873
,,,Apr,16,10 or fewer,22,17659
,,,May,10 or fewer,15,25,19244
,,,Jun,17,18,28,17518
,,,Jul,10 or fewer,35,44,18397
,,,Aug,16,19,31,18059
,,,Sep,16,10 or fewer,17,19381
,,,Oct,10 or fewer,10 or fewer,24,19781
,,,Nov,17,10 or fewer,12,19867
,,,Dec,11,10 or fewer,16,18812
,≥ 25 and < 45 Years,2022,Jan,82,10 or fewer,25,36842
,,,Feb,92,10 or fewer,31,30437
,,,Mar,81,10 or fewer,42,36489
,,,Apr,86,10 or fewer,43,38068
,,,May,96,22,35,41634
,,,Jun,113,22,41,40865
,,,Jul,98,50,75,43628
,,,Aug,98,33,41,43161
,,,Sep,99,10 or fewer,34,40008
,,,Oct,76,10 or fewer,32,40583
,,,Nov,90,10 or fewer,27,41319
,,,Dec,90,10 or fewer,32,41869
,≥ 45 and < 65 Years,2022,Jan,65,10 or fewer,11,32302
,,,Feb,62,10 or fewer,10 or fewer,27835
,,,Mar,67,10 or fewer,10 or fewer,31778
,,,Apr,65,10 or fewer,10 or fewer,33441
,,,May,58,26,11,37756
,,,Jun,69,24,10 or fewer,36763
,,,Jul,79,51,11,38550
,,,Aug,65,29,11,38176
,,,Sep,58,10 or fewer,14,36122
,,,Oct,79,10 or fewer,10 or fewer,36357
,,,Nov,65,10 or fewer,10 or fewer,35942
,,,Dec,55,10 or fewer,10 or fewer,36969
,65 Years or more,2022,Jan,14,10 or fewer,10 or fewer,31225
,,,Feb,10 or fewer,10 or fewer,10 or fewer,27425
,,,Mar,12,10 or fewer,10 or fewer,32144
,,,Apr,15,10 or fewer,10 or fewer,35012
,,,May,10 or fewer,22,10 or fewer,39864
,,,Jun,16,25,10 or fewer,37823
,,,Jul,10 or fewer,54,10 or fewer,39507
,,,Aug,19,38,10 or fewer,38974
,,,Sep,27,10 or fewer,10 or fewer,37137
,,,Oct,14,10 or fewer,10 or fewer,38975
,,,Nov,16,10 or fewer,10 or fewer,38382
,,,Dec,10 or fewer,10 or fewer,10 or fewer,40624
,No value,2022,Jan,10 or fewer,10 or fewer,10 or fewer,5858
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5944
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5530
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5218
,,,May,10 or fewer,10 or fewer,10 or fewer,5428
,,,Jun,10 or fewer,10 or fewer,10 or fewer,6070
,,,Jul,10 or fewer,10 or fewer,10 or fewer,5492
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5716
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5563
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5582
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6139
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6435
,"Total: Total includes all data under the New York bucket, including data from rows not currently displayed.",2022,Jan,173,10 or fewer,58,136138
,,,Feb,167,10 or fewer,47,117411
,,,Mar,170,10 or fewer,79,140619
,,,Apr,182,11,82,148778
,,,May,174,92,78,166811
,,,Jun,215,98,82,159678
,,,Jul,196,203,136,164254
,,,Aug,199,131,95,161481
,,,Sep,200,24,72,158556
,,,Oct,176,11,66,166736
,,,Nov,189,10 or fewer,56,172844
,,,Dec,167,10 or fewer,55,170845
North Carolina,Less than 15 Years,2022,Jan,10 or fewer,10 or fewer,10 or fewer,20697
,,,Feb,10 or fewer,10 or fewer,10 or fewer,15974
,,,Mar,10 or fewer,10 or fewer,10 or fewer,21398
,,,Apr,10 or fewer,10 or fewer,10 or fewer,22978
,,,May,10 or fewer,10 or fewer,10 or fewer,26300
,,,Jun,10 or fewer,11,10 or fewer,22228
,,,Jul,10 or fewer,24,10 or fewer,20948
,,,Aug,10 or fewer,11,10 or fewer,21288
,,,Sep,10 or fewer,10 or fewer,10 or fewer,27637
,,,Oct,10 or fewer,10 or fewer,10 or fewer,36345
,,,Nov,10 or fewer,10 or fewer,10 or fewer,37088
,,,Dec,10 or fewer,10 or fewer,10 or fewer,26396
,≥ 15 and < 25 Years,2022,Jan,35,10 or fewer,47,18946
,,,Feb,32,10 or fewer,47,14713
,,,Mar,22,10 or fewer,64,17530
,,,Apr,19,10 or fewer,55,18078
,,,May,31,11,56,18997
,,,Jun,30,49,69,17715
,,,Jul,25,46,58,18317
,,,Aug,21,40,54,18936
,,,Sep,36,15,56,19589
,,,Oct,23,10 or fewer,64,21048
,,,Nov,27,10 or fewer,60,22088
,,,Dec,39,10 or fewer,49,19050
,≥ 25 and < 45 Years,2022,Jan,103,10 or fewer,51,43370
,,,Feb,135,10 or fewer,53,31575
,,,Mar,121,10 or fewer,77,37081
,,,Apr,101,11,58,37705
,,,May,118,39,69,41199
,,,Jun,114,85,76,40584
,,,Jul,148,114,69,42617
,,,Aug,149,71,73,43308
,,,Sep,140,21,64,40564
,,,Oct,133,10 or fewer,71,42143
,,,Nov,126,10 or fewer,68,43680
,,,Dec,137,10 or fewer,63,42045
,≥ 45 and < 65 Years,2022,Jan,52,10 or fewer,19,34804
,,,Feb,61,10 or fewer,16,28044
,,,Mar,58,10 or fewer,21,31438
,,,Apr,66,13,20,31833
,,,May,61,28,19,35315
,,,Jun,56,71,23,34469
,,,Jul,56,97,17,36327
,,,Aug,73,47,21,36665
,,,Sep,77,18,19,34709
,,,Oct,57,10 or fewer,18,35906
,,,Nov,62,10 or fewer,19,35749
,,,Dec,60,10 or fewer,17,36371
,65 Years or more,2022,Jan,10 or fewer,10 or fewer,10 or fewer,30776
,,,Feb,14,10 or fewer,10 or fewer,27643
,,,Mar,18,10 or fewer,10 or fewer,30373
,,,Apr,12,10 or fewer,10 or fewer,31051
,,,May,15,32,10 or fewer,34040
,,,Jun,18,60,10 or fewer,33158
,,,Jul,17,83,10 or fewer,35207
,,,Aug,16,36,10 or fewer,35550
,,,Sep,16,14,10 or fewer,34116
,,,Oct,12,10 or fewer,10 or fewer,35618
,,,Nov,20,10 or fewer,10 or fewer,35653
,,,Dec,15,10 or fewer,10 or fewer,38083
,No value,2022,Jan,10 or fewer,10 or fewer,10 or fewer,5041
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5553
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4832
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4467
,,,May,10 or fewer,10 or fewer,10 or fewer,4352
,,,Jun,10 or fewer,10 or fewer,10 or fewer,5057
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4687
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5059
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4887
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4583
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5388
,,,Dec,10 or fewer,10 or fewer,10 or fewer,5552
,"Total: Total includes all data under the North Carolina bucket, including data from rows not currently displayed.",2022,Jan,199,10 or fewer,133,153617
,,,Feb,242,10 or fewer,135,123479
,,,Mar,221,10 or fewer,175,142634
,,,Apr,200,40,151,146096
,,,May,228,120,165,160189
,,,Jun,218,276,179,153193
,,,Jul,249,364,154,158086
,,,Aug,262,207,157,160777
,,,Sep,272,74,155,161479
,,,Oct,227,13,162,175623
,,,Nov,238,10 or fewer,162,179622
,,,Dec,253,10 or fewer,145,167481
Virginia,Less than 15 Years,2022,Jan,10 or fewer,10 or fewer,10 or fewer,16663
,,,Feb,10 or fewer,10 or fewer,10 or fewer,14398
,,,Mar,10 or fewer,10 or fewer,10 or fewer,19201
,,,Apr,10 or fewer,10 or fewer,10 or fewer,19212
,,,May,10 or fewer,13,10 or fewer,23942
,,,Jun,10 or fewer,13,10 or fewer,21628
,,,Jul,10 or fewer,28,10 or fewer,19209
,,,Aug,10 or fewer,10 or fewer,10 or fewer,20040
,,,Sep,10 or fewer,10 or fewer,10 or fewer,24544
,,,Oct,10 or fewer,10 or fewer,10 or fewer,31751
,,,Nov,10 or fewer,10 or fewer,10 or fewer,35248
,,,Dec,10 or fewer,10 or fewer,10 or fewer,23154
,≥ 15 and < 25 Years,2022,Jan,19,10 or fewer,26,16934
,,,Feb,22,10 or fewer,27,13977
,,,Mar,23,10 or fewer,37,16344
,,,Apr,31,10 or fewer,52,16407
,,,May,21,19,50,18418
,,,Jun,16,30,38,16944
,,,Jul,36,53,60,17725
,,,Aug,18,40,35,17678
,,,Sep,25,10 or fewer,42,17971
,,,Oct,22,10 or fewer,34,19164
,,,Nov,19,10 or fewer,32,20456
,,,Dec,26,10 or fewer,41,17675
,≥ 25 and < 45 Years,2022,Jan,78,10 or fewer,37,40542
,,,Feb,77,10 or fewer,31,31593
,,,Mar,90,10 or fewer,64,36272
,,,Apr,93,10 or fewer,45,36287
,,,May,93,52,55,40598
,,,Jun,112,88,53,40511
,,,Jul,96,143,51,42085
,,,Aug,109,87,46,41845
,,,Sep,95,16,50,39715
,,,Oct,113,10 or fewer,44,41168
,,,Nov,96,10 or fewer,41,43088
,,,Dec,86,10 or fewer,40,40633
,≥ 45 and < 65 Years,2022,Jan,56,10 or fewer,10 or fewer,33741
,,,Feb,63,10 or fewer,10 or fewer,27502
,,,Mar,69,10 or fewer,18,31260
,,,Apr,73,10 or fewer,12,31451
,,,May,79,42,11,34844
,,,Jun,83,68,16,34889
,,,Jul,85,128,12,36602
,,,Aug,99,76,10 or fewer,36005
,,,Sep,86,19,10 or fewer,33966
,,,Oct,85,10 or fewer,13,34523
,,,Nov,87,10 or fewer,10 or fewer,35210
,,,Dec,55,10 or fewer,12,34932
,65 Years or more,2022,Jan,20,10 or fewer,10 or fewer,30753
,,,Feb,10 or fewer,10 or fewer,10 or fewer,27412
,,,Mar,20,10 or fewer,10 or fewer,30950
,,,Apr,21,10 or fewer,10 or fewer,31211
,,,May,22,29,10 or fewer,34271
,,,Jun,22,56,10 or fewer,34704
,,,Jul,23,104,10 or fewer,35925
,,,Aug,24,55,10 or fewer,35606
,,,Sep,15,14,10 or fewer,34106
,,,Oct,20,10 or fewer,10 or fewer,35522
,,,Nov,19,10 or fewer,10 or fewer,35156
,,,Dec,24,10 or fewer,10 or fewer,36982
,No value,2022,Jan,10 or fewer,10 or fewer,10 or fewer,4151
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4284
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3892
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3504
,,,May,10 or fewer,10 or fewer,10 or fewer,3435
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4075
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3792
